"id","Provincia","week","year","cases","ADM2_PCODE_ignore","pop","ADM1_PCODE"
"NARANJAL","GUAYAS",27,2022,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",27,2023,7,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",28,2016,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",28,2018,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",28,2019,7,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",28,2020,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",28,2021,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",28,2022,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",28,2023,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",29,2014,12,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",29,2015,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",29,2016,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",29,2021,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",29,2022,3,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",29,2023,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",30,2014,5,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",30,2015,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",30,2019,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",30,2021,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",30,2022,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",30,2023,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",31,2014,5,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",31,2015,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",31,2016,4,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",31,2018,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",31,2019,5,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",31,2020,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",31,2021,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",31,2022,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",31,2023,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",32,2014,6,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",32,2021,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",32,2022,7,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",32,2023,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",33,2016,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",33,2019,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",33,2023,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",34,2014,3,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",34,2019,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",34,2020,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",34,2021,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",34,2022,3,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",35,2015,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",35,2019,3,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",35,2020,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",35,2021,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",35,2022,3,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",36,2019,4,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",36,2022,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",37,2019,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",37,2021,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",37,2022,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",38,2014,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",38,2016,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",38,2018,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",38,2019,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",38,2020,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",38,2021,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",38,2022,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",39,2019,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",39,2020,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",40,2015,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",40,2021,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",41,2015,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",41,2020,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",42,2014,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",42,2019,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",43,2014,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",43,2020,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",43,2022,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",44,2015,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",44,2022,3,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",45,2018,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",45,2022,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",46,2022,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",47,2014,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",47,2019,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",47,2021,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",47,2022,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",48,2019,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",48,2022,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",49,2014,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",49,2019,4,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",49,2021,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",50,2019,4,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",50,2020,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",50,2021,1,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",50,2022,4,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",51,2019,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",51,2021,2,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",51,2022,3,"EC0911",83375,"EC09"
"NARANJAL","GUAYAS",52,2019,1,"EC0911",83375,"EC09"
"NARANJITO","GUAYAS",1,2016,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",8,2016,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",11,2016,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",14,2023,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",17,2014,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",19,2014,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",20,2015,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",21,2014,2,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",22,2014,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",22,2015,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",22,2020,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",22,2022,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",23,2014,6,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",23,2019,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",24,2014,4,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",24,2020,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",24,2021,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",24,2023,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",25,2014,6,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",25,2020,3,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",26,2014,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",26,2015,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",26,2020,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",27,2014,2,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",27,2015,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",28,2014,2,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",29,2015,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",29,2019,4,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",29,2023,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",31,2023,3,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",32,2023,3,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",33,2022,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",35,2019,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",39,2014,2,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",40,2014,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",45,2019,1,"EC0912",44960,"EC09"
"NARANJITO","GUAYAS",49,2019,1,"EC0912",44960,"EC09"
"NOBOL","GUAYAS",2,2014,1,"EC0925",23893,"EC09"
"NOBOL","GUAYAS",4,2014,1,"EC0925",23893,"EC09"
"NOBOL","GUAYAS",4,2020,1,"EC0925",23893,"EC09"
"NOBOL","GUAYAS",4,2023,1,"EC0925",23893,"EC09"
"NOBOL","GUAYAS",5,2014,1,"EC0925",23893,"EC09"
"NOBOL","GUAYAS",6,2014,1,"EC0925",23893,"EC09"
"NOBOL","GUAYAS",9,2014,1,"EC0925",23893,"EC09"
"NOBOL","GUAYAS",19,2022,1,"EC0925",23893,"EC09"
"NOBOL","GUAYAS",41,2016,1,"EC0925",23893,"EC09"
"NOBOL","GUAYAS",49,2016,2,"EC0925",23893,"EC09"
"OÑA","AZUAY",23,2023,4,"EC0110",4344,"EC01"
"OLMEDO","MANABI",2,2018,4,"EC1116",5461,"EC13"
"OLMEDO","MANABI",2,2018,4,"EC1318",11556,"EC13"
"OLMEDO","MANABI",2,2022,4,"EC1116",5461,"EC13"
"OLMEDO","MANABI",2,2022,4,"EC1318",11556,"EC13"
"OLMEDO","MANABI",3,2018,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",3,2018,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",4,2018,4,"EC1116",5461,"EC13"
"OLMEDO","MANABI",4,2018,4,"EC1318",11556,"EC13"
"OLMEDO","MANABI",4,2021,6,"EC1116",5461,"EC13"
"OLMEDO","MANABI",4,2021,6,"EC1318",11556,"EC13"
"OLMEDO","MANABI",4,2022,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",4,2022,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",4,2023,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",4,2023,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",5,2018,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",5,2018,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",5,2021,6,"EC1116",5461,"EC13"
"OLMEDO","MANABI",5,2021,6,"EC1318",11556,"EC13"
"OLMEDO","MANABI",5,2022,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",5,2022,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",6,2018,4,"EC1116",5461,"EC13"
"OLMEDO","MANABI",6,2018,4,"EC1318",11556,"EC13"
"OLMEDO","MANABI",6,2022,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",6,2022,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",7,2022,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",7,2022,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",7,2023,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",7,2023,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",8,2022,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",8,2022,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",8,2023,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",8,2023,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",9,2023,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",9,2023,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",10,2020,6,"EC1116",5461,"EC13"
"OLMEDO","MANABI",10,2020,6,"EC1318",11556,"EC13"
"OLMEDO","MANABI",10,2022,8,"EC1116",5461,"EC13"
"OLMEDO","MANABI",10,2022,8,"EC1318",11556,"EC13"
"OLMEDO","MANABI",11,2017,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",11,2017,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",11,2018,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",11,2018,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",11,2020,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",11,2020,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",11,2022,14,"EC1116",5461,"EC13"
"OLMEDO","MANABI",11,2022,14,"EC1318",11556,"EC13"
"OLMEDO","MANABI",12,2017,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",12,2017,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",12,2018,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",12,2018,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",12,2022,23,"EC1116",5461,"EC13"
"OLMEDO","MANABI",12,2022,23,"EC1318",11556,"EC13"
"OLMEDO","MANABI",12,2023,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",12,2023,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",13,2014,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",13,2014,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",13,2017,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",13,2017,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",13,2021,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",13,2021,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",13,2022,22,"EC1116",5461,"EC13"
"OLMEDO","MANABI",13,2022,22,"EC1318",11556,"EC13"
"OLMEDO","MANABI",13,2023,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",13,2023,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",14,2017,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",14,2017,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",14,2020,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",14,2020,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",14,2021,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",14,2021,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",14,2022,17,"EC1116",5461,"EC13"
"OLMEDO","MANABI",14,2022,17,"EC1318",11556,"EC13"
"OLMEDO","MANABI",15,2015,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",15,2015,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",15,2020,6,"EC1116",5461,"EC13"
"OLMEDO","MANABI",15,2020,6,"EC1318",11556,"EC13"
"OLMEDO","MANABI",15,2022,8,"EC1116",5461,"EC13"
"OLMEDO","MANABI",15,2022,8,"EC1318",11556,"EC13"
"OLMEDO","MANABI",16,2016,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",16,2016,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",16,2018,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",16,2018,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",16,2022,6,"EC1116",5461,"EC13"
"OLMEDO","MANABI",16,2022,6,"EC1318",11556,"EC13"
"OLMEDO","MANABI",17,2016,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",17,2016,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",17,2022,5,"EC1116",5461,"EC13"
"OLMEDO","MANABI",17,2022,5,"EC1318",11556,"EC13"
"OLMEDO","MANABI",18,2019,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",18,2019,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",18,2020,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",18,2020,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",18,2021,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",18,2021,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",18,2022,7,"EC1116",5461,"EC13"
"OLMEDO","MANABI",18,2022,7,"EC1318",11556,"EC13"
"OLMEDO","MANABI",19,2016,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",19,2016,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",19,2020,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",19,2020,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",19,2021,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",19,2021,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",19,2022,7,"EC1116",5461,"EC13"
"OLMEDO","MANABI",19,2022,7,"EC1318",11556,"EC13"
"OLMEDO","MANABI",19,2023,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",19,2023,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",20,2016,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",20,2016,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",20,2019,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",20,2019,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",20,2020,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",20,2020,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",20,2021,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",20,2021,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",20,2022,7,"EC1116",5461,"EC13"
"OLMEDO","MANABI",20,2022,7,"EC1318",11556,"EC13"
"OLMEDO","MANABI",21,2017,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",21,2017,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",21,2019,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",21,2019,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",21,2020,4,"EC1116",5461,"EC13"
"OLMEDO","MANABI",21,2020,4,"EC1318",11556,"EC13"
"OLMEDO","MANABI",21,2021,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",21,2021,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",21,2023,4,"EC1116",5461,"EC13"
"OLMEDO","MANABI",21,2023,4,"EC1318",11556,"EC13"
"OLMEDO","MANABI",22,2017,4,"EC1116",5461,"EC13"
"OLMEDO","MANABI",22,2017,4,"EC1318",11556,"EC13"
"OLMEDO","MANABI",22,2019,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",22,2019,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",22,2021,6,"EC1116",5461,"EC13"
"OLMEDO","MANABI",22,2021,6,"EC1318",11556,"EC13"
"OLMEDO","MANABI",22,2022,5,"EC1116",5461,"EC13"
"OLMEDO","MANABI",22,2022,5,"EC1318",11556,"EC13"
"OLMEDO","MANABI",22,2023,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",22,2023,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",23,2017,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",23,2017,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",23,2019,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",23,2019,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",23,2020,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",23,2020,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",23,2021,4,"EC1116",5461,"EC13"
"OLMEDO","MANABI",23,2021,4,"EC1318",11556,"EC13"
"OLMEDO","MANABI",24,2020,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",24,2020,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",24,2021,6,"EC1116",5461,"EC13"
"OLMEDO","MANABI",24,2021,6,"EC1318",11556,"EC13"
"OLMEDO","MANABI",24,2022,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",24,2022,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",25,2019,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",25,2019,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",25,2020,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",25,2020,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",25,2021,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",25,2021,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",25,2022,5,"EC1116",5461,"EC13"
"OLMEDO","MANABI",25,2022,5,"EC1318",11556,"EC13"
"OLMEDO","MANABI",25,2023,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",25,2023,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",26,2017,5,"EC1116",5461,"EC13"
"OLMEDO","MANABI",26,2017,5,"EC1318",11556,"EC13"
"OLMEDO","MANABI",26,2021,4,"EC1116",5461,"EC13"
"OLMEDO","MANABI",26,2021,4,"EC1318",11556,"EC13"
"OLMEDO","MANABI",26,2022,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",26,2022,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",26,2023,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",26,2023,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",27,2017,10,"EC1116",5461,"EC13"
"OLMEDO","MANABI",27,2017,10,"EC1318",11556,"EC13"
"OLMEDO","MANABI",27,2021,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",27,2021,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",27,2022,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",27,2022,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",28,2017,5,"EC1116",5461,"EC13"
"OLMEDO","MANABI",28,2017,5,"EC1318",11556,"EC13"
"OLMEDO","MANABI",28,2023,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",28,2023,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",29,2017,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",29,2017,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",29,2022,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",29,2022,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",29,2023,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",29,2023,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",30,2017,7,"EC1116",5461,"EC13"
"OLMEDO","MANABI",30,2017,7,"EC1318",11556,"EC13"
"OLMEDO","MANABI",31,2017,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",31,2017,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",32,2023,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",32,2023,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",33,2023,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",33,2023,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",34,2021,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",34,2021,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",35,2022,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",35,2022,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",36,2017,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",36,2017,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",36,2022,5,"EC1116",5461,"EC13"
"OLMEDO","MANABI",36,2022,5,"EC1318",11556,"EC13"
"OLMEDO","MANABI",37,2017,4,"EC1116",5461,"EC13"
"OLMEDO","MANABI",37,2017,4,"EC1318",11556,"EC13"
"OLMEDO","MANABI",38,2021,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",38,2021,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",39,2016,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",39,2016,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",39,2022,4,"EC1116",5461,"EC13"
"OLMEDO","MANABI",39,2022,4,"EC1318",11556,"EC13"
"OLMEDO","MANABI",40,2016,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",40,2016,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",40,2017,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",40,2017,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",40,2021,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",40,2021,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",41,2022,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",41,2022,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",42,2017,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",42,2017,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",42,2022,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",42,2022,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",44,2021,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",44,2021,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",44,2022,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",44,2022,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",45,2017,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",45,2017,3,"EC1318",11556,"EC13"
"OLMEDO","MANABI",45,2021,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",45,2021,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",46,2017,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",46,2017,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",47,2021,4,"EC1116",5461,"EC13"
"OLMEDO","MANABI",47,2021,4,"EC1318",11556,"EC13"
"OLMEDO","MANABI",47,2022,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",47,2022,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",48,2021,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",48,2021,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",50,2021,2,"EC1116",5461,"EC13"
"OLMEDO","MANABI",50,2021,2,"EC1318",11556,"EC13"
"OLMEDO","MANABI",51,2021,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",51,2021,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",51,2022,1,"EC1116",5461,"EC13"
"OLMEDO","MANABI",51,2022,1,"EC1318",11556,"EC13"
"OLMEDO","MANABI",52,2021,3,"EC1116",5461,"EC13"
"OLMEDO","MANABI",52,2021,3,"EC1318",11556,"EC13"
"ORELLANA","ORELLANA",1,2015,1,"EC2201",120749,"EC22"
"ORELLANA","ORELLANA",1,2016,18,"EC2201",120749,"EC22"
"ORELLANA","ORELLANA",1,2017,4,"EC2201",120749,"EC22"
"ORELLANA","ORELLANA",1,2019,3,"EC2201",120749,"EC22"
"ORELLANA","ORELLANA",1,2020,6,"EC2201",120749,"EC22"
"ORELLANA","ORELLANA",1,2021,9,"EC2201",120749,"EC22"
