"id","week","cases","year","ADM1_PCODE","pop"
24,40,202,2018,"BR24",3667234
24,41,178,2018,"BR24",3667234
24,42,169,2018,"BR24",3667234
24,43,141,2018,"BR24",3667234
24,44,137,2018,"BR24",3667234
24,45,148,2018,"BR24",3667234
24,46,146,2018,"BR24",3667234
24,47,117,2018,"BR24",3667234
24,48,138,2018,"BR24",3667234
24,49,117,2018,"BR24",3667234
24,50,146,2018,"BR24",3667234
24,51,109,2018,"BR24",3667234
24,52,86,2018,"BR24",3667234
24,53,0,2018,"BR24",3667234
25,1,61,2018,"BR25",4145409
25,2,58,2018,"BR25",4145409
25,3,56,2018,"BR25",4145409
25,4,43,2018,"BR25",4145409
25,5,98,2018,"BR25",4145409
25,6,94,2018,"BR25",4145409
25,7,115,2018,"BR25",4145409
25,8,106,2018,"BR25",4145409
25,9,133,2018,"BR25",4145409
25,10,130,2018,"BR25",4145409
25,11,160,2018,"BR25",4145409
25,12,187,2018,"BR25",4145409
25,13,187,2018,"BR25",4145409
25,14,375,2018,"BR25",4145409
25,15,345,2018,"BR25",4145409
25,16,558,2018,"BR25",4145409
25,17,600,2018,"BR25",4145409
25,18,643,2018,"BR25",4145409
25,19,687,2018,"BR25",4145409
25,20,669,2018,"BR25",4145409
25,21,594,2018,"BR25",4145409
25,22,493,2018,"BR25",4145409
25,23,455,2018,"BR25",4145409
25,24,456,2018,"BR25",4145409
25,25,379,2018,"BR25",4145409
25,26,272,2018,"BR25",4145409
25,27,280,2018,"BR25",4145409
25,28,254,2018,"BR25",4145409
25,29,265,2018,"BR25",4145409
25,30,219,2018,"BR25",4145409
25,31,209,2018,"BR25",4145409
25,32,195,2018,"BR25",4145409
25,33,162,2018,"BR25",4145409
25,34,130,2018,"BR25",4145409
25,35,119,2018,"BR25",4145409
25,36,84,2018,"BR25",4145409
25,37,71,2018,"BR25",4145409
25,38,65,2018,"BR25",4145409
25,39,74,2018,"BR25",4145409
25,40,74,2018,"BR25",4145409
25,41,84,2018,"BR25",4145409
25,42,72,2018,"BR25",4145409
25,43,56,2018,"BR25",4145409
25,44,64,2018,"BR25",4145409
25,45,71,2018,"BR25",4145409
25,46,83,2018,"BR25",4145409
25,47,81,2018,"BR25",4145409
25,48,82,2018,"BR25",4145409
25,49,86,2018,"BR25",4145409
25,50,60,2018,"BR25",4145409
25,51,68,2018,"BR25",4145409
25,52,45,2018,"BR25",4145409
25,53,0,2018,"BR25",4145409
26,1,124,2018,"BR26",9841736
26,2,115,2018,"BR26",9841736
26,3,101,2018,"BR26",9841736
26,4,95,2018,"BR26",9841736
26,5,127,2018,"BR26",9841736
26,6,115,2018,"BR26",9841736
26,7,156,2018,"BR26",9841736
26,8,209,2018,"BR26",9841736
26,9,224,2018,"BR26",9841736
26,10,264,2018,"BR26",9841736
26,11,288,2018,"BR26",9841736
26,12,337,2018,"BR26",9841736
26,13,328,2018,"BR26",9841736
26,14,467,2018,"BR26",9841736
26,15,478,2018,"BR26",9841736
26,16,510,2018,"BR26",9841736
26,17,428,2018,"BR26",9841736
26,18,357,2018,"BR26",9841736
26,19,367,2018,"BR26",9841736
26,20,320,2018,"BR26",9841736
26,21,293,2018,"BR26",9841736
26,22,281,2018,"BR26",9841736
26,23,277,2018,"BR26",9841736
26,24,282,2018,"BR26",9841736
26,25,212,2018,"BR26",9841736
26,26,222,2018,"BR26",9841736
26,27,192,2018,"BR26",9841736
26,28,207,2018,"BR26",9841736
26,29,242,2018,"BR26",9841736
26,30,202,2018,"BR26",9841736
26,31,175,2018,"BR26",9841736
26,32,189,2018,"BR26",9841736
26,33,188,2018,"BR26",9841736
26,34,205,2018,"BR26",9841736
26,35,144,2018,"BR26",9841736
26,36,140,2018,"BR26",9841736
26,37,131,2018,"BR26",9841736
26,38,122,2018,"BR26",9841736
26,39,117,2018,"BR26",9841736
26,40,174,2018,"BR26",9841736
26,41,144,2018,"BR26",9841736
26,42,167,2018,"BR26",9841736
26,43,166,2018,"BR26",9841736
26,44,136,2018,"BR26",9841736
26,45,185,2018,"BR26",9841736
26,46,151,2018,"BR26",9841736
26,47,154,2018,"BR26",9841736
26,48,172,2018,"BR26",9841736
26,49,174,2018,"BR26",9841736
26,50,173,2018,"BR26",9841736
26,51,112,2018,"BR26",9841736
26,52,92,2018,"BR26",9841736
26,53,0,2018,"BR26",9841736
27,1,33,2018,"BR27",3469329
27,2,54,2018,"BR27",3469329
27,3,34,2018,"BR27",3469329
27,4,30,2018,"BR27",3469329
27,5,22,2018,"BR27",3469329
27,6,51,2018,"BR27",3469329
27,7,31,2018,"BR27",3469329
27,8,34,2018,"BR27",3469329
27,9,28,2018,"BR27",3469329
27,10,33,2018,"BR27",3469329
27,11,37,2018,"BR27",3469329
27,12,33,2018,"BR27",3469329
27,13,16,2018,"BR27",3469329
27,14,43,2018,"BR27",3469329
27,15,44,2018,"BR27",3469329
27,16,50,2018,"BR27",3469329
27,17,44,2018,"BR27",3469329
27,18,52,2018,"BR27",3469329
27,19,60,2018,"BR27",3469329
27,20,92,2018,"BR27",3469329
27,21,78,2018,"BR27",3469329
27,22,65,2018,"BR27",3469329
27,23,78,2018,"BR27",3469329
27,24,90,2018,"BR27",3469329
27,25,53,2018,"BR27",3469329
27,26,44,2018,"BR27",3469329
27,27,56,2018,"BR27",3469329
27,28,31,2018,"BR27",3469329
27,29,59,2018,"BR27",3469329
27,30,51,2018,"BR27",3469329
27,31,51,2018,"BR27",3469329
27,32,36,2018,"BR27",3469329
27,33,54,2018,"BR27",3469329
27,34,49,2018,"BR27",3469329
27,35,40,2018,"BR27",3469329
27,36,19,2018,"BR27",3469329
27,37,38,2018,"BR27",3469329
27,38,35,2018,"BR27",3469329
27,39,36,2018,"BR27",3469329
27,40,28,2018,"BR27",3469329
27,41,39,2018,"BR27",3469329
27,42,34,2018,"BR27",3469329
27,43,31,2018,"BR27",3469329
27,44,28,2018,"BR27",3469329
27,45,36,2018,"BR27",3469329
27,46,36,2018,"BR27",3469329
27,47,33,2018,"BR27",3469329
27,48,36,2018,"BR27",3469329
27,49,26,2018,"BR27",3469329
27,50,41,2018,"BR27",3469329
27,51,34,2018,"BR27",3469329
27,52,26,2018,"BR27",3469329
27,53,0,2018,"BR27",3469329
28,1,3,2018,"BR28",2410544
28,2,3,2018,"BR28",2410544
28,3,1,2018,"BR28",2410544
28,4,2,2018,"BR28",2410544
28,5,2,2018,"BR28",2410544
28,6,2,2018,"BR28",2410544
28,7,1,2018,"BR28",2410544
28,8,6,2018,"BR28",2410544
28,9,3,2018,"BR28",2410544
28,10,0,2018,"BR28",2410544
28,11,7,2018,"BR28",2410544
28,12,6,2018,"BR28",2410544
28,13,4,2018,"BR28",2410544
28,14,2,2018,"BR28",2410544
28,15,9,2018,"BR28",2410544
28,16,8,2018,"BR28",2410544
28,17,4,2018,"BR28",2410544
28,18,11,2018,"BR28",2410544
28,19,10,2018,"BR28",2410544
28,20,13,2018,"BR28",2410544
28,21,8,2018,"BR28",2410544
28,22,5,2018,"BR28",2410544
28,23,10,2018,"BR28",2410544
28,24,4,2018,"BR28",2410544
28,25,4,2018,"BR28",2410544
28,26,1,2018,"BR28",2410544
28,27,4,2018,"BR28",2410544
28,28,6,2018,"BR28",2410544
28,29,9,2018,"BR28",2410544
28,30,1,2018,"BR28",2410544
28,31,1,2018,"BR28",2410544
28,32,5,2018,"BR28",2410544
28,33,8,2018,"BR28",2410544
28,34,7,2018,"BR28",2410544
28,35,1,2018,"BR28",2410544
28,36,4,2018,"BR28",2410544
28,37,3,2018,"BR28",2410544
28,38,3,2018,"BR28",2410544
28,39,3,2018,"BR28",2410544
28,40,3,2018,"BR28",2410544
28,41,9,2018,"BR28",2410544
28,42,3,2018,"BR28",2410544
28,43,4,2018,"BR28",2410544
28,44,4,2018,"BR28",2410544
28,45,6,2018,"BR28",2410544
28,46,4,2018,"BR28",2410544
28,47,6,2018,"BR28",2410544
28,48,3,2018,"BR28",2410544
28,49,3,2018,"BR28",2410544
28,50,2,2018,"BR28",2410544
28,51,3,2018,"BR28",2410544
28,52,3,2018,"BR28",2410544
28,53,0,2018,"BR28",2410544
29,1,95,2018,"BR29",15276112
29,2,115,2018,"BR29",15276112
29,3,176,2018,"BR29",15276112
29,4,149,2018,"BR29",15276112
29,5,139,2018,"BR29",15276112
29,6,116,2018,"BR29",15276112
29,7,162,2018,"BR29",15276112
29,8,192,2018,"BR29",15276112
29,9,270,2018,"BR29",15276112
29,10,274,2018,"BR29",15276112
29,11,250,2018,"BR29",15276112
29,12,209,2018,"BR29",15276112
29,13,217,2018,"BR29",15276112
29,14,348,2018,"BR29",15276112
29,15,466,2018,"BR29",15276112
29,16,506,2018,"BR29",15276112
29,17,476,2018,"BR29",15276112
29,18,485,2018,"BR29",15276112
29,19,445,2018,"BR29",15276112
29,20,366,2018,"BR29",15276112
29,21,273,2018,"BR29",15276112
29,22,267,2018,"BR29",15276112
29,23,237,2018,"BR29",15276112
29,24,227,2018,"BR29",15276112
29,25,149,2018,"BR29",15276112
29,26,132,2018,"BR29",15276112
29,27,148,2018,"BR29",15276112
29,28,96,2018,"BR29",15276112
29,29,113,2018,"BR29",15276112
29,30,117,2018,"BR29",15276112
29,31,104,2018,"BR29",15276112
29,32,122,2018,"BR29",15276112
29,33,114,2018,"BR29",15276112
29,34,112,2018,"BR29",15276112
29,35,78,2018,"BR29",15276112
29,36,78,2018,"BR29",15276112
29,37,86,2018,"BR29",15276112
29,38,78,2018,"BR29",15276112
29,39,86,2018,"BR29",15276112
29,40,92,2018,"BR29",15276112
29,41,99,2018,"BR29",15276112
29,42,107,2018,"BR29",15276112
29,43,118,2018,"BR29",15276112
29,44,126,2018,"BR29",15276112
29,45,130,2018,"BR29",15276112
29,46,140,2018,"BR29",15276112
29,47,147,2018,"BR29",15276112
29,48,137,2018,"BR29",15276112
29,49,131,2018,"BR29",15276112
29,50,168,2018,"BR29",15276112
29,51,146,2018,"BR29",15276112
29,52,119,2018,"BR29",15276112
29,53,0,2018,"BR29",15276112
31,1,335,2018,"BR31",21632151
31,2,397,2018,"BR31",21632151
31,3,503,2018,"BR31",21632151
31,4,552,2018,"BR31",21632151
31,5,505,2018,"BR31",21632151
31,6,505,2018,"BR31",21632151
31,7,604,2018,"BR31",21632151
31,8,581,2018,"BR31",21632151
31,9,734,2018,"BR31",21632151
31,10,909,2018,"BR31",21632151
31,11,1003,2018,"BR31",21632151
31,12,1134,2018,"BR31",21632151
31,13,1231,2018,"BR31",21632151
31,14,1603,2018,"BR31",21632151
31,15,2120,2018,"BR31",21632151
31,16,1874,2018,"BR31",21632151
31,17,1402,2018,"BR31",21632151
31,18,1348,2018,"BR31",21632151
31,19,1206,2018,"BR31",21632151
31,20,1038,2018,"BR31",21632151
31,21,681,2018,"BR31",21632151
31,22,459,2018,"BR31",21632151
31,23,444,2018,"BR31",21632151
31,24,424,2018,"BR31",21632151
31,25,291,2018,"BR31",21632151
31,26,255,2018,"BR31",21632151
31,27,247,2018,"BR31",21632151
31,28,196,2018,"BR31",21632151
31,29,146,2018,"BR31",21632151
31,30,127,2018,"BR31",21632151
31,31,140,2018,"BR31",21632151
31,32,104,2018,"BR31",21632151
31,33,98,2018,"BR31",21632151
31,34,134,2018,"BR31",21632151
31,35,109,2018,"BR31",21632151
31,36,102,2018,"BR31",21632151
31,37,104,2018,"BR31",21632151
31,38,130,2018,"BR31",21632151
31,39,160,2018,"BR31",21632151
31,40,166,2018,"BR31",21632151
31,41,167,2018,"BR31",21632151
31,42,195,2018,"BR31",21632151
31,43,187,2018,"BR31",21632151
31,44,218,2018,"BR31",21632151
31,45,276,2018,"BR31",21632151
31,46,285,2018,"BR31",21632151
31,47,400,2018,"BR31",21632151
31,48,468,2018,"BR31",21632151
31,49,621,2018,"BR31",21632151
31,50,856,2018,"BR31",21632151
31,51,818,2018,"BR31",21632151
31,52,582,2018,"BR31",21632151
31,53,1,2018,"BR31",21632151
32,1,83,2018,"BR32",4002271
32,2,99,2018,"BR32",4002271
32,3,104,2018,"BR32",4002271
32,4,97,2018,"BR32",4002271
32,5,90,2018,"BR32",4002271
32,6,109,2018,"BR32",4002271
32,7,137,2018,"BR32",4002271
32,8,112,2018,"BR32",4002271
32,9,189,2018,"BR32",4002271
32,10,220,2018,"BR32",4002271
32,11,247,2018,"BR32",4002271
32,12,283,2018,"BR32",4002271
32,13,229,2018,"BR32",4002271
32,14,338,2018,"BR32",4002271
32,15,379,2018,"BR32",4002271
32,16,320,2018,"BR32",4002271
32,17,287,2018,"BR32",4002271
32,18,291,2018,"BR32",4002271
32,19,359,2018,"BR32",4002271
32,20,287,2018,"BR32",4002271
32,21,320,2018,"BR32",4002271
32,22,223,2018,"BR32",4002271
32,23,275,2018,"BR32",4002271
32,24,236,2018,"BR32",4002271
32,25,258,2018,"BR32",4002271
32,26,275,2018,"BR32",4002271
32,27,247,2018,"BR32",4002271
32,28,238,2018,"BR32",4002271
32,29,194,2018,"BR32",4002271
32,30,179,2018,"BR32",4002271
32,31,169,2018,"BR32",4002271
32,32,164,2018,"BR32",4002271
32,33,166,2018,"BR32",4002271
32,34,157,2018,"BR32",4002271
32,35,113,2018,"BR32",4002271
32,36,96,2018,"BR32",4002271
32,37,115,2018,"BR32",4002271
32,38,129,2018,"BR32",4002271
32,39,117,2018,"BR32",4002271
32,40,133,2018,"BR32",4002271
32,41,144,2018,"BR32",4002271
32,42,119,2018,"BR32",4002271
32,43,110,2018,"BR32",4002271
32,44,111,2018,"BR32",4002271
32,45,125,2018,"BR32",4002271
32,46,113,2018,"BR32",4002271
32,47,157,2018,"BR32",4002271
32,48,229,2018,"BR32",4002271
32,49,240,2018,"BR32",4002271
32,50,307,2018,"BR32",4002271
32,51,304,2018,"BR32",4002271
32,52,243,2018,"BR32",4002271
32,53,1,2018,"BR32",4002271
33,1,190,2018,"BR33",17994595
33,2,230,2018,"BR33",17994595
33,3,353,2018,"BR33",17994595
33,4,303,2018,"BR33",17994595
33,5,415,2018,"BR33",17994595
33,6,350,2018,"BR33",17994595
33,7,383,2018,"BR33",17994595
33,8,466,2018,"BR33",17994595
33,9,494,2018,"BR33",17994595
33,10,607,2018,"BR33",17994595
33,11,700,2018,"BR33",17994595
33,12,699,2018,"BR33",17994595
33,13,680,2018,"BR33",17994595
33,14,892,2018,"BR33",17994595
33,15,835,2018,"BR33",17994595
33,16,609,2018,"BR33",17994595
33,17,502,2018,"BR33",17994595
33,18,489,2018,"BR33",17994595
33,19,481,2018,"BR33",17994595
33,20,455,2018,"BR33",17994595
33,21,306,2018,"BR33",17994595
33,22,274,2018,"BR33",17994595
33,23,229,2018,"BR33",17994595
33,24,245,2018,"BR33",17994595
33,25,211,2018,"BR33",17994595
33,26,224,2018,"BR33",17994595
33,27,264,2018,"BR33",17994595
33,28,203,2018,"BR33",17994595
33,29,193,2018,"BR33",17994595
33,30,160,2018,"BR33",17994595
33,31,116,2018,"BR33",17994595
33,32,140,2018,"BR33",17994595
33,33,101,2018,"BR33",17994595
33,34,103,2018,"BR33",17994595
33,35,79,2018,"BR33",17994595
33,36,64,2018,"BR33",17994595
33,37,71,2018,"BR33",17994595
33,38,84,2018,"BR33",17994595
33,39,59,2018,"BR33",17994595
33,40,92,2018,"BR33",17994595
33,41,73,2018,"BR33",17994595
33,42,97,2018,"BR33",17994595
33,43,85,2018,"BR33",17994595
33,44,91,2018,"BR33",17994595
33,45,97,2018,"BR33",17994595
33,46,104,2018,"BR33",17994595
33,47,110,2018,"BR33",17994595
33,48,144,2018,"BR33",17994595
33,49,181,2018,"BR33",17994595
33,50,185,2018,"BR33",17994595
33,51,176,2018,"BR33",17994595
33,52,156,2018,"BR33",17994595
33,53,0,2018,"BR33",17994595
35,1,225,2018,"BR35",46216045
35,2,287,2018,"BR35",46216045
35,3,315,2018,"BR35",46216045
35,4,300,2018,"BR35",46216045
35,5,328,2018,"BR35",46216045
35,6,281,2018,"BR35",46216045
35,7,330,2018,"BR35",46216045
35,8,359,2018,"BR35",46216045
35,9,394,2018,"BR35",46216045
35,10,449,2018,"BR35",46216045
35,11,499,2018,"BR35",46216045
35,12,464,2018,"BR35",46216045
35,13,455,2018,"BR35",46216045
35,14,587,2018,"BR35",46216045
35,15,575,2018,"BR35",46216045
35,16,608,2018,"BR35",46216045
35,17,495,2018,"BR35",46216045
35,18,603,2018,"BR35",46216045
35,19,593,2018,"BR35",46216045
35,20,489,2018,"BR35",46216045
35,21,396,2018,"BR35",46216045
35,22,293,2018,"BR35",46216045
35,23,291,2018,"BR35",46216045
35,24,260,2018,"BR35",46216045
35,25,241,2018,"BR35",46216045
35,26,210,2018,"BR35",46216045
35,27,194,2018,"BR35",46216045
35,28,162,2018,"BR35",46216045
35,29,161,2018,"BR35",46216045
35,30,163,2018,"BR35",46216045
35,31,165,2018,"BR35",46216045
35,32,116,2018,"BR35",46216045
35,33,102,2018,"BR35",46216045
35,34,122,2018,"BR35",46216045
35,35,98,2018,"BR35",46216045
35,36,95,2018,"BR35",46216045
35,37,109,2018,"BR35",46216045
35,38,116,2018,"BR35",46216045
35,39,141,2018,"BR35",46216045
35,40,141,2018,"BR35",46216045
35,41,147,2018,"BR35",46216045
35,42,177,2018,"BR35",46216045
35,43,216,2018,"BR35",46216045
35,44,254,2018,"BR35",46216045
35,45,334,2018,"BR35",46216045
35,46,367,2018,"BR35",46216045
35,47,514,2018,"BR35",46216045
35,48,567,2018,"BR35",46216045
35,49,727,2018,"BR35",46216045
35,50,1035,2018,"BR35",46216045
35,51,990,2018,"BR35",46216045
35,52,788,2018,"BR35",46216045
35,53,0,2018,"BR35",46216045
41,1,33,2018,"BR41",11498581
41,2,40,2018,"BR41",11498581
41,3,35,2018,"BR41",11498581
41,4,34,2018,"BR41",11498581
41,5,64,2018,"BR41",11498581
41,6,48,2018,"BR41",11498581
41,7,31,2018,"BR41",11498581
41,8,36,2018,"BR41",11498581
41,9,26,2018,"BR41",11498581
41,10,27,2018,"BR41",11498581
41,11,25,2018,"BR41",11498581
41,12,30,2018,"BR41",11498581
41,13,43,2018,"BR41",11498581
41,14,57,2018,"BR41",11498581
41,15,73,2018,"BR41",11498581
41,16,57,2018,"BR41",11498581
41,17,59,2018,"BR41",11498581
41,18,56,2018,"BR41",11498581
41,19,57,2018,"BR41",11498581
41,20,40,2018,"BR41",11498581
41,21,29,2018,"BR41",11498581
41,22,9,2018,"BR41",11498581
41,23,13,2018,"BR41",11498581
41,24,16,2018,"BR41",11498581
41,25,12,2018,"BR41",11498581
41,26,30,2018,"BR41",11498581
41,27,17,2018,"BR41",11498581
41,28,13,2018,"BR41",11498581
41,29,8,2018,"BR41",11498581
41,30,8,2018,"BR41",11498581
41,31,9,2018,"BR41",11498581
41,32,9,2018,"BR41",11498581
41,33,8,2018,"BR41",11498581
41,34,9,2018,"BR41",11498581
41,35,10,2018,"BR41",11498581
41,36,7,2018,"BR41",11498581
41,37,4,2018,"BR41",11498581
41,38,12,2018,"BR41",11498581
41,39,9,2018,"BR41",11498581
41,40,20,2018,"BR41",11498581
41,41,15,2018,"BR41",11498581
41,42,22,2018,"BR41",11498581
41,43,34,2018,"BR41",11498581
41,44,21,2018,"BR41",11498581
41,45,17,2018,"BR41",11498581
41,46,13,2018,"BR41",11498581
41,47,20,2018,"BR41",11498581
41,48,25,2018,"BR41",11498581
41,49,43,2018,"BR41",11498581
41,50,38,2018,"BR41",11498581
41,51,22,2018,"BR41",11498581
41,52,31,2018,"BR41",11498581
41,53,0,2018,"BR41",11498581
42,1,4,2018,"BR42",7395229
42,2,2,2018,"BR42",7395229
42,3,5,2018,"BR42",7395229
42,4,7,2018,"BR42",7395229
42,5,3,2018,"BR42",7395229
42,6,3,2018,"BR42",7395229
42,7,4,2018,"BR42",7395229
42,8,9,2018,"BR42",7395229
42,9,6,2018,"BR42",7395229
42,10,4,2018,"BR42",7395229
42,11,7,2018,"BR42",7395229
42,12,0,2018,"BR42",7395229
42,13,2,2018,"BR42",7395229
42,14,5,2018,"BR42",7395229
42,15,7,2018,"BR42",7395229
42,16,8,2018,"BR42",7395229
42,17,13,2018,"BR42",7395229
42,18,8,2018,"BR42",7395229
42,19,5,2018,"BR42",7395229
42,20,9,2018,"BR42",7395229
42,21,5,2018,"BR42",7395229
42,22,2,2018,"BR42",7395229
42,23,3,2018,"BR42",7395229
42,24,3,2018,"BR42",7395229
42,25,1,2018,"BR42",7395229
42,26,3,2018,"BR42",7395229
42,27,0,2018,"BR42",7395229
42,28,1,2018,"BR42",7395229
42,29,1,2018,"BR42",7395229
42,30,2,2018,"BR42",7395229
42,31,3,2018,"BR42",7395229
42,32,0,2018,"BR42",7395229
42,33,0,2018,"BR42",7395229
42,34,1,2018,"BR42",7395229
42,35,1,2018,"BR42",7395229
42,36,2,2018,"BR42",7395229
42,37,1,2018,"BR42",7395229
42,38,3,2018,"BR42",7395229
42,39,1,2018,"BR42",7395229
42,40,2,2018,"BR42",7395229
42,41,3,2018,"BR42",7395229
42,42,0,2018,"BR42",7395229
42,43,2,2018,"BR42",7395229
42,44,4,2018,"BR42",7395229
42,45,5,2018,"BR42",7395229
42,46,3,2018,"BR42",7395229
42,47,2,2018,"BR42",7395229
42,48,4,2018,"BR42",7395229
42,49,4,2018,"BR42",7395229
42,50,5,2018,"BR42",7395229
42,51,4,2018,"BR42",7395229
42,52,3,2018,"BR42",7395229
42,53,0,2018,"BR42",7395229
43,1,4,2018,"BR43",11310394
43,2,4,2018,"BR43",11310394
43,3,5,2018,"BR43",11310394
43,4,5,2018,"BR43",11310394
43,5,8,2018,"BR43",11310394
43,6,7,2018,"BR43",11310394
43,7,4,2018,"BR43",11310394
43,8,5,2018,"BR43",11310394
43,9,3,2018,"BR43",11310394
43,10,5,2018,"BR43",11310394
43,11,6,2018,"BR43",11310394
43,12,3,2018,"BR43",11310394
43,13,3,2018,"BR43",11310394
43,14,2,2018,"BR43",11310394
43,15,6,2018,"BR43",11310394
43,16,1,2018,"BR43",11310394
43,17,5,2018,"BR43",11310394
43,18,3,2018,"BR43",11310394
43,19,2,2018,"BR43",11310394
43,20,0,2018,"BR43",11310394
43,21,1,2018,"BR43",11310394
43,22,3,2018,"BR43",11310394
43,23,1,2018,"BR43",11310394
43,24,2,2018,"BR43",11310394
43,25,0,2018,"BR43",11310394
43,26,0,2018,"BR43",11310394
43,27,1,2018,"BR43",11310394
43,28,1,2018,"BR43",11310394
43,29,0,2018,"BR43",11310394
43,30,2,2018,"BR43",11310394
43,31,2,2018,"BR43",11310394
43,32,0,2018,"BR43",11310394
43,33,1,2018,"BR43",11310394
43,34,0,2018,"BR43",11310394
43,35,0,2018,"BR43",11310394
43,36,2,2018,"BR43",11310394
43,37,2,2018,"BR43",11310394
43,38,0,2018,"BR43",11310394
43,39,0,2018,"BR43",11310394
43,40,3,2018,"BR43",11310394
43,41,1,2018,"BR43",11310394
43,42,2,2018,"BR43",11310394
43,43,4,2018,"BR43",11310394
43,44,0,2018,"BR43",11310394
43,45,2,2018,"BR43",11310394
43,46,2,2018,"BR43",11310394
43,47,1,2018,"BR43",11310394
43,48,5,2018,"BR43",11310394
43,49,3,2018,"BR43",11310394
43,50,3,2018,"BR43",11310394
43,51,1,2018,"BR43",11310394
43,52,2,2018,"BR43",11310394
43,53,0,2018,"BR43",11310394
50,1,93,2018,"BR50",2937466
50,2,103,2018,"BR50",2937466
50,3,132,2018,"BR50",2937466
50,4,117,2018,"BR50",2937466
50,5,91,2018,"BR50",2937466
50,6,74,2018,"BR50",2937466
50,7,77,2018,"BR50",2937466
50,8,92,2018,"BR50",2937466
50,9,77,2018,"BR50",2937466
50,10,85,2018,"BR50",2937466
50,11,73,2018,"BR50",2937466
50,12,91,2018,"BR50",2937466
50,13,71,2018,"BR50",2937466
50,14,72,2018,"BR50",2937466
50,15,77,2018,"BR50",2937466
50,16,84,2018,"BR50",2937466
50,17,62,2018,"BR50",2937466
50,18,92,2018,"BR50",2937466
50,19,83,2018,"BR50",2937466
50,20,62,2018,"BR50",2937466
50,21,43,2018,"BR50",2937466
50,22,31,2018,"BR50",2937466
50,23,48,2018,"BR50",2937466
50,24,19,2018,"BR50",2937466
50,25,37,2018,"BR50",2937466
50,26,54,2018,"BR50",2937466
50,27,34,2018,"BR50",2937466
50,28,25,2018,"BR50",2937466
50,29,19,2018,"BR50",2937466
50,30,23,2018,"BR50",2937466
50,31,15,2018,"BR50",2937466
50,32,14,2018,"BR50",2937466
50,33,7,2018,"BR50",2937466
50,34,20,2018,"BR50",2937466
50,35,18,2018,"BR50",2937466
50,36,14,2018,"BR50",2937466
50,37,9,2018,"BR50",2937466
50,38,13,2018,"BR50",2937466
50,39,30,2018,"BR50",2937466
50,40,27,2018,"BR50",2937466
50,41,23,2018,"BR50",2937466
50,42,26,2018,"BR50",2937466
50,43,24,2018,"BR50",2937466
50,44,49,2018,"BR50",2937466
50,45,115,2018,"BR50",2937466
50,46,155,2018,"BR50",2937466
50,47,300,2018,"BR50",2937466
50,48,461,2018,"BR50",2937466
50,49,651,2018,"BR50",2937466
50,50,710,2018,"BR50",2937466
50,51,485,2018,"BR50",2937466
50,52,410,2018,"BR50",2937466
50,53,0,2018,"BR50",2937466
51,1,314,2018,"BR51",3842731
51,2,310,2018,"BR51",3842731
51,3,270,2018,"BR51",3842731
51,4,360,2018,"BR51",3842731
51,5,421,2018,"BR51",3842731
51,6,386,2018,"BR51",3842731
51,7,302,2018,"BR51",3842731
51,8,260,2018,"BR51",3842731
51,9,338,2018,"BR51",3842731
51,10,280,2018,"BR51",3842731
51,11,295,2018,"BR51",3842731
51,12,281,2018,"BR51",3842731
51,13,162,2018,"BR51",3842731
51,14,238,2018,"BR51",3842731
51,15,239,2018,"BR51",3842731
51,16,179,2018,"BR51",3842731
51,17,147,2018,"BR51",3842731
51,18,187,2018,"BR51",3842731
51,19,176,2018,"BR51",3842731
51,20,134,2018,"BR51",3842731
51,21,105,2018,"BR51",3842731
51,22,101,2018,"BR51",3842731
51,23,92,2018,"BR51",3842731
51,24,86,2018,"BR51",3842731
51,25,72,2018,"BR51",3842731
51,26,59,2018,"BR51",3842731
51,27,71,2018,"BR51",3842731
51,28,58,2018,"BR51",3842731
51,29,43,2018,"BR51",3842731
51,30,39,2018,"BR51",3842731
51,31,40,2018,"BR51",3842731
51,32,37,2018,"BR51",3842731
51,33,41,2018,"BR51",3842731
51,34,43,2018,"BR51",3842731
51,35,36,2018,"BR51",3842731
51,36,32,2018,"BR51",3842731
51,37,50,2018,"BR51",3842731
51,38,23,2018,"BR51",3842731
51,39,26,2018,"BR51",3842731
51,40,23,2018,"BR51",3842731
51,41,30,2018,"BR51",3842731
51,42,41,2018,"BR51",3842731
51,43,25,2018,"BR51",3842731
51,44,53,2018,"BR51",3842731
51,45,84,2018,"BR51",3842731
51,46,58,2018,"BR51",3842731
51,47,74,2018,"BR51",3842731
51,48,91,2018,"BR51",3842731
51,49,129,2018,"BR51",3842731
51,50,139,2018,"BR51",3842731
51,51,101,2018,"BR51",3842731
51,52,100,2018,"BR51",3842731
51,53,1,2018,"BR51",3842731
52,1,1201,2018,"BR52",7321976
52,2,1621,2018,"BR52",7321976
52,3,1996,2018,"BR52",7321976
52,4,2245,2018,"BR52",7321976
52,5,2729,2018,"BR52",7321976
52,6,2314,2018,"BR52",7321976
52,7,2592,2018,"BR52",7321976
52,8,3142,2018,"BR52",7321976
52,9,3588,2018,"BR52",7321976
52,10,4044,2018,"BR52",7321976
52,11,3874,2018,"BR52",7321976
52,12,3825,2018,"BR52",7321976
52,13,3764,2018,"BR52",7321976
52,14,4264,2018,"BR52",7321976
52,15,4212,2018,"BR52",7321976
52,16,4102,2018,"BR52",7321976
52,17,2994,2018,"BR52",7321976
52,18,4011,2018,"BR52",7321976
