"","LU_0","LU_3","LU_4","LU_5","LU_6","LU_9","LU_11","LU_12","LU_13","LU_15","LU_18","LU_21","LU_24","LU_25","LU_27","LU_30","LU_31","LU_32","LU_33","LU_34","LU_35","id"
"187",0,11.7079482062753,0,0,0,0,0,0,0,0,0,111.880401487536,634.281409794465,39.914559725672,0,0,0,0,11.3095153404865,0,0,"120605"
"188",0,337.095945042545,0,0,0,0,0,0,3.15191015648475e-13,0,0,2151.61640955613,50238.6924695684,1660.33254402945,0,0,0,0,26.3426329420133,0,0,"120606"
"189",0,76.9094238469036,0,0,0,0,0,0,0,0,0,204.794669379673,818.970524245582,50.5674234890321,0,0,0,0,4.04179386142641,0,0,"120602"
"190",0,221.591980959743,0,0,0,0,0,0.000366297812433913,0.022546524705831,0,0,2408.49421899309,70875.1517799641,1221.21736057697,0,0,0,0,191.455781542791,0,0,"120601"
"191",0,270.011260159314,0,0,0,0,0,0,0,0,0,3500.27177413581,10896.0812778163,1106.07955214335,0,0,0,0,0,0,0,"120607"
"192",0,35.8526115507987,0,0,0,0,0,0,0,0,0,162.325549468469,703.030034755822,114.69604672672,0,0,0,0,92.2340365918618,0,0,"120306"
"193",0,1072.03889806903,0,0,0,0,0,0,6.06170643576912,0,0,2642.83917677254,53197.4025525569,1580.12748187544,0,0,0,0,1413.22534089683,0,0,"120305"
"194",0,0,0,0,0,0,0,0,0,0,0,11885.0378434025,80652.5659161252,16173.3058685795,0,0,0,0,0,0,0,"150507"
"195",0,0,0,0,0,0,0,0,0,0,0,9236.96636371762,65007.136617171,13243.8920984362,0,0,0,0,0.288396986026806,0,0,"150509"
"196",0,0,0,0,0,0,0,0,0,0,82.6101288775688,1619.72870677409,29786.5512643661,8502.54978008377,0,0,0,0,0,0,0,"150512"
"197",0,0,0,0,0,0,0,0,0,0,44.0020913276821,1800.04394073005,2057.12303577363,2477.92116329061,0,0,0,0,0,0,0,"150515"
"198",0,0,0,0,0,0,0,0,0,0,0,27490.2790071004,216852.420847683,19280.8472728986,0,0,0,0,0,0,0,"150601"
"199",3.7093213400949,0,0,0,0,0,0.46000070986338,0,0,0,0,11413.1077007643,120829.655354729,17084.0843121964,0,0,0,0,60.1410306347534,0,0,"150605"
"200",0,0,0,0,0,4.2910349256199,0,0,0,0,0,163.882651374304,613.503884558568,3.79673337936401,0,0,0,0,0,0,0,"150709"
"201",0,0,0,0,0,0,0,0,34.7778998265567,0,0,9368.62413060283,901710.825120289,16451.291598547,0,129.355799746794,0,0,6.8687437698245,0,0,"150106"
"202",0,0,0,0,0,0,0,0,0,0,0,12513.0432881643,66100.9645840293,11159.5913570618,0,0,0,0,0,0,0,"150109"
"203",0.00237062945968852,0,0,0,0,0,0,0,0,0,0,16431.2601959407,231284.964659016,7244.00745443121,0,0,0,0,4.84107526709131,0,0,"150119"
"204",0,0,0,0,0,0,0,0,0,0,0,11733.6090901111,267115.31972606,18435.8908110853,0,0,0,0,0,0,0,"150123"
"205",25.2054130937904,0,0,0,0,0,0,0,0,0,0,0,16319.3892528613,9408.89800619286,0,0,0,0,39.3924544161148,0,0,"150124"
"206",2.09511518478394,0,0,0,0,0,0,0,46.6466423516516,0,20.7918399807987,902.029174810946,23395.8968722634,14084.3949907438,0,0,0,0,13.0503625571831,0,0,"150126"
"207",0.00216250156518072,0,0,0,0,0,0,0,0,0,0,25.1577307716953,11579.2290574344,5738.29915423922,0,0,0,0,0.395666638971847,0,0,"150127"
"208",0,0,513.895751233096,0,0,0,0,0,0,0,0,5414.8887646788,61077.7965734315,7749.39942959183,0,0,0,0,0,0,0,"110301"
"209",0,0,260.314468756324,0,0,0,0,0,0,0,0,881.72968845043,0,973.364227574201,0,0,0,0,0,0,0,"110302"
"210",0,0,330.876329453808,0,0,0,0,0,0,0,0,853.229947455113,2700.18984571463,1616.37295279752,0,0,0,0,0,0,0,"110303"
"211",5.86920499801636,0,0,0,0,0,0,0,0,0,0,0,17287.3016291782,16561.8363739406,0,393.781117893523,0,0,0,0,0,"110304"
"212",0,0,68.5343662137194,0,0,0,0,0,0,0,0,543.396527102803,43727.7090301567,3325.25302104809,0,0,0,0,0,0,0,"110305"
"213",0,0,330.47211669694,0,0,0,0,0,0,0,0,5545.5801147977,10031.3048180491,4064.73991660814,0,0,0,0,0,0,0,"110401"
"214",0,0,8.71254168078303,0,0,0,0,0,0,0,0,147.124342592275,0,3011.36067636686,0,0,0,0,0,0,0,"110402"
"215",0,0,16.2175720930099,0,0,0,0,0,0,0,0,378.828351025209,1952.26875889301,1264.88380110353,0,0,0,0,0,0,0,"110403"
"216",0.262292960618655,0,0,0,0,0,211.923281535985,0,0,0,0,6996.17040741715,170360.040368,2453.27726392187,0,0,0,0,26.628460918414,0,0,"110501"
"217",0,0,25.9517096066847,0,0,0,0,0,0,0,0,22.2427239973049,384.10840395838,271.748632513078,0,0,0,0,0,0,0,"110404"
"218",0,0,0,0,0,0,0,0,0,0,4064.86813799301,6283.06955888644,79540.2931077621,11151.8783170144,0,0,0,0,0,0,0,"110102"
"219",0,0,0,0,0,0,0,0,0,0,43.4019500453789,15586.8220623961,18180.6767055468,6456.89977635023,0,0,0,0,0,0,0,"110103"
"220",0,0,0,0,0,0,0,0,0,0,0,813.09130021816,2413.11747330744,2291.83926845934,0,0,0,0,0,0,0,"110104"
"221",0,0,0,0,0,0,0,0,0,0,454.011053782441,4539.40275691253,13439.8581750393,1671.78785537347,0,0,0,0,0,0,0,"110105"
"222",0,0,0,0,0,0,0,0,0.914135575294495,0,663.55852968915,7906.36306207653,140400.738853258,17745.8497401782,0,0,0,0,0,0,0,"110106"
"223",0,0,0,0,0,0,0,0,0,0,3806.01068068766,6224.88413552187,29707.0636943779,1839.49507531757,0,0,0,0,0,0,0,"110110"
"224",0,0,0,0,0,0,0,0,0,0,6903.24007648578,14377.9835307694,31053.3315275404,5812.75656560103,0,0,0,0,0,0,0,"110111"
"225",0,55.0789135855158,0,0,0,0,0,0,1.55415499210358,0,0,1540.13338293138,39700.4998960935,392.431557780044,0,0,0,0,31.8102620262871,0,0,"080910"
"226",0,295.045816352298,0,0,0,0,0,0,125.013888472532,0.0822799475867067,0,939.50981409891,55278.464368692,404.272633205084,0,0,0,0,228.243468783929,0,0,"080901"
"227",0,31.852189030169,0,0,9.70095491622851,0,0,0,0,0,254.548631499425,55.8623938299716,0,817.145336908965,0,0,0,0,9.48500449236627,0,0,"080914"
"228",0,209.643921779793,0,0,0,0,0,0,3.15614894311883,0,0,75.2531324310405,1898.99640112464,39.0843042202179,0,0,0,0,26.1481517092921,0,0,"080904"
"229",0,0.361228486363874,0,0,0,0,0,0,28.9470328893316,0,0,579.497393885947,4793.25539835668,87.0967676782298,0,0,0,0,67.5821458202803,0,0,"080906"
"230",0,203.940916788875,0,0,0,0,0,0,53.7617435503344,0,0,565.100078744911,5935.79184069484,185.53942667973,0,0,0,0,0.00347587093759787,0,0,"080408"
"231",0,446.683206361738,0,0,0,0,0,0,261.555110817296,0,0,1255.09166842969,23021.8721108809,596.689983342556,0,0,0,0,582.096041629597,0,0,"080907"
"232",0,34.0182554648013,0,0,0,0,0,0,9.45504742682763,0,0,429.973636076069,3819.53007363514,32.3704870545339,0,0,0,0,2.39512536628273,0,0,"080908"
"233",0,1814.92621871234,0,0,0,0,0,11.8183174133301,0.0279301591225647,0,0,1086.10426983783,9527.89478892133,900.164733886842,0,0,0,0,33.0062101483383,0,0,"081304"
"234",0,9.40217674723162,0,0,0,0,0,0,0.784586324474201,0,0,418.70078810624,3934.17621587057,169.688106060028,0,0,0,0,96.4431013321455,0,0,"050502"
"235",0,0,0,0,0,0,0,0,0,0,218.180898455703,1600.95619455047,13538.7919035066,1634.22888683715,0,0,0,0,0,0,0,"110202"
"236",0,0,0,0,0,0,0,0,0,0,0,14875.0063876853,11708.8642583322,2844.38013264979,0,0,0,0,0,0,0,"110204"
"237",0,0,0,0,0,0,0,0,0,0,0,12479.4478790991,10224.4313517213,781.734393299346,0,0,0,0,0,0,0,"110205"
"238",0,0,0,0,0,0,0,0,0,0,0,22871.624883201,42112.6864398311,7647.71133801322,0,0,0,0,0,0,0,"110206"
"239",0,0,0,0,0,0,22.4203974306583,0,0,0,0,2450.97149563935,7070.56426005654,812.310776891766,0,0,0,0,0.963673456106335,0,0,"110211"
"240",0,34.7506255498036,0,0,0,1155.80856822884,0,38.7054533578048,506.492754927212,0,0,21213.817288804,324457.07410865,727.911998701496,0,0,0,0,3.53337014620273e-17,0,0,"120101"
"241",11.9359178394085,0,0,0,0,0,0,0,0,0,0,264.971889019012,38763.9676552564,5812.4743571639,0,0,0,0,0,0,0,"021803"
"242",4.40024156593473e-14,0.482088012620807,0,0,1.12052991986275,0,0,0,0,0,150.149246216286,4.40075433254242,0,489.332619344816,0,0,0,0,69.2483783172813,0,0,"160802"
"243",0,44.4598696030891,1.71247128517773e-15,0,0,0,0,9.51096712704861,0,295.900213770038,1254.72257316155,0,4465.12310407939,29.3965497944737,0,0,0,0,9.30909363552928,0,0,"010703"
"244",0,65.4431346863429,0,0,0,0,0,110.087097153071,0.915211409330368,0,4517.70620351877,0,14210.7639146144,327.562042157166,0,0,0,0,56.0165168925286,0,0,"010702"
"245",0,26.9188576371603,0,0,0,0,0,0,0,0,0,2146.47464422411,5800.70952300176,792.0241264146,0,0,0,0,742.470011345819,0,0,"010401"
"246",0,0,10.035917264875,0,0,0,0,0,0,0,320.552028162871,0,316.692978739738,9.68309128284454,0,0,0,0,13.8216490987688,0,0,"010103"
"247",0,42.6238901539546,0,0,0,0,0,5223.18543197012,1648.0370903679,7456.94710426836,0,0,66410.1208735764,7596.98389779124,0,0,0,0,0,0,0,"010101"
"248",0,238.610450330815,0,0,0,0,0,0,0,944.301426940273,2517.18388060155,609.623636540388,28636.4083160452,246.854498731111,0,0,0,0,30.07441395762,0,0.680395521223545,"221005"
"249",0,200.102861920664,0,0,0,0,0,0,0,0,1183.50970775388,1097.25907576131,10218.6333176648,402.389991323929,0,0,0,0,51.4216563794536,0,0,"221002"
"250",0,3.57994131185114,0,0,0,0,0,0,0,0,1366.36104452077,363.810775382367,48543.7986263605,46.1853947175405,0,0,0,0,31.891463077962,0,555.191867338555,"221001"
"251",0,43.745163300151,3.18749797344208,0,0,0,0,0,0,89.0646918326061,872.225583330421,632.59184275792,5952.83459676505,144.809510141145,0,0,0,0,21.1697250851807,0,181.141885806739,"221003"
"252",0,0,0,0,0,0,0,0,0,0,178.808895007533,1120.31705597989,9175.51876511158,122.231999660144,0,0,0,0,174.092225623173,0,0,"220602"
"253",0,0,0,0,0,0,0,0,0,0,316.571719810819,416.962943693552,2593.05668509763,6.65634368860647,0,0,0,0,0,0,0,"220605"
"254",0,6.78405446420861,0,0,0,0,0,0,0,0,1378.17469173029,1917.52093150213,75384.0412195097,576.327524684253,0,0,0,0,826.496723759301,0,0,"220601"
"255",0,0.138639718527086,0,0,0,0,0,0,0,0,338.134166508708,182.003765736821,1948.70415831602,13.3376884364989,0,0,0,0,0,0,0,"220204"
"256",0,0,6.68449969775984,0,0,0,0,0,0,0,526.605093265866,152.075984420842,5228.43380738122,24.9854591377079,0,0,0,0,10.4960124846523,0,0,"220203"
"257",0,0,0,0,0,0,0,0,0,0,429.666254160135,617.954536915537,1894.99516550655,65.0223288272838,0,0,0,0,0,0,0,"220405"
"258",0,3.62925431595071,0.00105990312299753,0,0,0,0,0,0,0,7.68295468826549,84.3994416924361,1546.68251001366,5.10106114133123,0,0,0,0,73.5001631132934,0,0,"220406"
"259",0,8.05530377296964,0,0,0,0,0,0,0,0,1477.80784035929,142.049308195798,12209.8100347307,17.30041202344,0,0,0,0,1.36314913327806,0,0,"220206"
"260",0,0,0,0,0,0,0,0,0,0,139.86654858329,187.018911902266,2509.24240021818,2.03186567127705,0,0,0,0,0.948179572122172,0,0,"220403"
"261",0,1.18980883917109,0,0,0,0,0,0,0,0,334.987313083957,495.629036388036,5257.23526140414,45.249351978302,0,0,0,0,51.0639908573936,0,0,"220404"
"262",0,0,0,0,0,0,0,0,0,0,495.842405315442,40.1525124552882,7459.72903790621,8.85960747674108,0,0,0,0,69.8274134504609,0,0,"220707"
"263",0,5.69250119198114,11.6805272151687,0,0,0,0,0,0,0,1445.60281551249,2001.25279893871,37177.5267383744,962.680294085748,0,0,0,0,77.3908453678527,0,0,"220201"
"264",0,22.1114931497723,0,0,0,0,0,0,0,0,523.802303635248,1508.45661668056,3908.4356908198,415.804388773628,0,0,0,0,52.6621222570547,0,0,"220708"
"265",0,3.27099187435064e-05,0,0,0,0,0,0,0,12.5626886138927,680.081900294279,317.088026930624,4228.44418156697,48.0266962009428,0,0,0,0,0.547338951379061,0,0,"220709"
"266",0,1.96716529357832,19.8058363149175,0,0,0,0,0,0,0.775062501430735,343.378172031973,293.712881273498,24525.1367863703,33.0612231696223,0,0,0,0,97.7634772666511,0,0,"220701"
"267",0,0,108.71033874016,0,0,0,0,0,3562.85943892667,0,0,2192.8796505199,0,1885.77930259705,0,0,0,0,0,0,0,"060109"
"268",0,0,0,0,0,312.330605649346,0,182.959024826362,131.822608500478,0,0,15027.7056929663,36856.8223046582,317.16153556254,0,0,0,0,0,0,0,"060201"
"269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"060311"
"270",0,4.2937911908844,0,0,0,107.369670709973,0,5.32741726552997,629.536135228759,0,0,2175.49730356892,5082.29880231619,785.924848045688,0,0,0,0,0,0,0,"060501"
"271",0,0,153.853609987569,0,0,0,0,0,318.188902051118,0,0,274.711373790029,4167.79758940637,392.086683329314,0,0,0,0,0,0,0,"060502"
"272",0,0.006004324182868,8.77808018028736,0,0,0,0,0,106.14806451009,0,0,212.844456506537,1619.0545898342,47.7810000232892,0,0,0,0,0,0,0,"060507"
"273",0,0,496.845600534519,0,0,0,0,0,315.912740909262,0,0,1358.05026094431,8311.35128546692,602.926006991107,0,31.2340691214195,0,0,6.50962891650916,0,0,"060508"
"274",0,15.6888152658939,405.656506481116,0,0,0,0,0,306.618127968162,0,0,4405.22761918799,6189.94076752663,536.064825415611,0,0,0,0,6.88830301165613,0,0,"061101"
"275",0,0,23.92535087001,0,0,0,0,0,107.207128047943,0,0,913.453916589957,0,217.15909075737,0,0,0,0,0,0,0,"061106"
"276",0,0,388.461584932525,0,0,0,0,0,0,0,0,140.845930661594,0,0,0,0,0,0,0,0,0,"061108"
"277",0,0,21.1464388522591,0,0,0,0,0,120.456263265594,0,0,163.97966181131,0,0.0974429622320878,0,0,0,0,0,0,0,"061202"
"278",0,13.5449204370379,0,0,0,294.988176314536,0,323.446430806218,257.068892316531,0,0,335.639718459343,443.216247320175,27.436306476593,0,0,0,0,0,0,0,"130908"
"279",0,0,0,0,0,0,16.9245417175407,0,0,0,2.04941371701716,15589.0343327528,37030.3600340646,6526.97061215746,0,0,0,0,5.52084112958983,0,0,"130107"
"280",0,1.90758862812072,27.795581817627,0,0,0,0,3.46554636955261,0,0,0,1966.49150804233,1192.94967746735,35.3426260963415,0,0,0,0,0,0,0,"130108"
"281",0,0,36.8654937744141,0,0,0,0,0,0,0,1759.23669309403,37398.313850777,859700.15093123,8341.90414177164,0,0,0,0,0.00120225869159185,0,0,"130101"
"282",0.0423025562195107,0,36.4311490058899,0,0,0,12.1164865493775,0,0,0,67.859005212668,9169.75203137054,169038.334319588,27530.141486036,0,53.815028361161,0,0,46.2828175743475,0,0,"130104"
"283",1.49007661640644,0,0,0,0,0,197.884696608681,0,0,0,244.49818069816,308.446034688128,85744.6119892477,3821.56206171402,0,0,0,0,0,0,0,"130109"
"284",0,0,23.4587039297913,0,0,0,0,0,0.674054782517487,0,0,1120.67299474489,685.047751314485,282.087646784077,0,0,0,0,0,0,0,"130110"
"285",67.4189250469208,0,0,0,0,0,85.4934201496653,0,0,0,21.4149221848202,22167.6795225308,169867.654700044,6724.52659025878,0,0,0,0,26.6817402602097,0,0,"130111"
"286",0,0,0,0,0,0,0,0,0,0,34.6140815163977,2889.22162928977,12305.7049053605,725.110057178012,0,0,0,0,0,0,0,"130201"
"287",0,0,3.85346907988985,0,0,0,0,0,0,0,819.938403864414,3240.65144858874,33776.2661531445,1429.06015330334,0,0,0,0,0,0,0,"130202"
"288",0,0,0,0,0,0,0,0,0,0,1527.68777752538,2989.75757818056,16363.3661594542,654.518968479999,0,0,0,0,0,0,0,"130203"
"289",0,0,0,0,0,0,0,0,0,0,941.47568611019,1095.86597367096,2946.35050305072,190.951013445854,0,0,0,0,0,0,0,"130204"
"290",0,0,0,0,0,0,0,0,0,0,511.261011381098,10177.1040845747,53636.819510386,3553.09695407814,0,0,0,0,0,0,0,"130205"
"291",0,0,0,0,0,0,0,0,0,0,0,1129.25480601932,10802.2680890181,4111.94904065725,0,0,0,0,0.829093740321696,0,0,"130206"
"292",0,172.085922878064,0,0,0,19.0895170387885,0,33.025081275613,168.234350399545,0,0,1054.19760039264,2424.22696149349,49.4557448923588,0,0,0,0,0,0,0,"130301"
"293",0,185.817587123463,0,0,0,88.2579857581295,0,598.732080988884,530.634984401955,0,0,6645.72827759853,27649.1944223629,1365.48747598535,0,0,0,0,0,0,0,"130601"
"294",0,0,0,0,0,0.000588093642818421,0,19.922667813953,0,0,0,707.355832633804,439.422898458921,0,0,0,0,0,0,0,0,"130608"
"295",0,0.394696496427059,0,0,0,0,0,17.6985073965048,119.231619944643,0,0,3192.29676316394,9474.87364041805,224.913769960403,0,0,0,0,0,0,0,"131101"
"296",0,0.010909080507612,0,0,0,0,0,5.37021897733213,14.7853351970143,0,0,227.050079407065,346.553129892796,9.78553453087807,0,0,0,0,0,0,0,"131103"
"297",0,0,95.8587496690452,0,0,0,0.391303911805153,0,0,0,413.861420387653,29900.2764846124,80277.5359146526,8085.58207472973,0,0,0,0,70.7688431315533,0,0,"131201"
"298",0,711.429978798018,127.43905043602,0,0,0,0,10.8479854834732,0,0,3821.15217177586,0,4680.52277380228,719.268268555403,0,0,0,0,0,0,0,"010706"
"299",0,83.2362761422083,0,0,0,0,0,0.131611190736294,27.795206785202,79.9194943528084,76.1048919826312,0,213.084562696517,5.68200492859115,0,0,0,0,0,0,0,"010309"
"300",0,518.425976891771,53.6916136741638,0,0,0,0,362.054588226835,0.0877672657370567,427.980078217905,5125.15761684323,0,8749.75179260969,503.999184480868,0,0,0,0,310.922465994023,0,0,"010307"
"301",0,0,37.7024181853103,0,0,0,0,30.5021200180054,40.5914130103782,0,1009.54755369784,0,3558.12938830674,919.643525772704,0,0,0,0,22.4081523204912,0,0,"010704"
"302",0,0,0,0,0,0,0,0,0,0,441.565293785992,0,958.634513497353,26.6718829218322,0,0,0,0,0,0,0,"010204"
"303",0,28.5733880212938,229.699511977729,0,0,0,0,0,0,0,4130.12939621858,0,59176.5746045116,2844.5244839896,0,0,0,0,103.991416782152,0,0,"010201"
"304",0,0,0,0,0,0,0,15.8605696756276,0,0,2283.33030619768,0,8092.40614391118,120.392152875662,0,0,0,0,0,0,0,"010206"
"305",0,268.971499349583,38.0937843322754,0,0,0,0,0,0,0,2044.62928554115,914.922293565472,3186.13672041707,406.292679995298,0,0,0,0,197.88520773053,0,0,"010202"
"306",0,125.541244760936,0,0,0,0,0,0,0,0,0,3383.51814075227,6291.10428666661,2486.03715577742,0,0,0,0,530.892702643742,0,0,"010205"
"307",0,13.4537239689384,0,0,0,0,0,0,0,0,0,494.65665486291,1840.88997461135,425.263872435316,0,0,0,0,126.324338983214,0,0,"010402"
"308",0,64.3272764165895,0,0,0,0,0,0,0,0,0,2447.6109944649,1991.1232311615,434.176364259794,0,0,0,0,324.617648855371,0,0,"010403"
"309",0,36.6657666435276,0,0,2.06672474815407e-13,0,17.4542953982284,0,0,0,1644.25647851098,32.8259565345945,4473.14414764941,624.818076829407,0,0,0,0,134.174969897599,0,0,"160504"
"310",0,3.36524434830065,0,0,1.17853896476299,0,2372.62384444077,0,0,0,1154.95219413164,41.8512879014167,5231.63081641105,295.094802881926,0,0,0,0,766.690676525148,0,0,"160505"
"311",0,0,0,0,0,0,0,0,0,33.9495411798343,0,1593.14057836271,433384.869182929,3176.55636620555,0,211.456812664866,0,0,816.105129724312,0,0,"160101"
"312",0,0.160944687784889,0,0,4.0822954864588,0,0,0,0,0,0,303.925189234158,1134.39755553007,432.48395911837,0,0,0,0,70.5015664214734,0,0,"160102"
"313",0,6.64433393883519,0,0,2.1875608053524,0,0,0,0,0,933.548806659894,462.868185780797,14503.349114952,165.495187245309,0,0,0,0,65.2528249867775,0,0,"160103"
"314",0,20.9644772820175,0,0,0,0,76.8284374270588,0,0,0,1295.54520343591,11.2191955149188,3689.50986650638,916.174942829181,0,0,0,0,956.4021421293,0,0,"160305"
"315",0,0.0885499250143766,0,0,2.12793945768499,0,58.4889266267419,0,0,9.1723226904529,1834.7211217006,97.4096376972448,27658.6425042673,430.051078980444,0,0,0,0,496.314379107229,0,0,"160401"
"316",0,5.12306123971939,0,0,0,0,0,0,0,0,1039.96958394025,3.19791895360686,9348.45102104207,85.1400438547134,0,0,0,0,304.614712812762,0,0,"160402"
"317",0,3.95945405960083,0,0,1.05529399216175,0,0.000211447375477292,0,0,0,114.50920616393,18.6796562373849,3642.32289469215,473.736863460974,0,0,0,0,128.007630856072,0,0,"160403"
"318",0,12.5817601084709,0,0,95.57451143465,0,0,0,0,0,360.40338172192,152.546637196138,7207.59801317368,595.268263757753,0,0,0,0,190.565303802496,0,0,"160404"
"319",0,385.905755393964,0,0,27.3469542562967,0,1312.63920898026,0,0,0,2176.64533283201,284.332028890378,59002.4601975116,2668.74041081873,0,0,0,0,356.054804343676,0,0,"160501"
"320",0,27.3537838386837,0,0,0.0900530744549695,0,36.5832599756687,0,0,0,626.055544960474,70.894233558327,8149.74832713875,327.123519569694,0,0,0,0,148.762255353968,0,0,"160510"
"321",0,63.0860726327883,0,0,56.787428787711,0,0,0,0,0,656.779446465494,44.8090947433666,364.898392600939,470.038770692026,0,0,0,0,19.9927716497332,0,0,"160511"
"322",0,118.098714091444,0,0,13.337036824522,0,713.150504510093,0,0,0.0385227613151073,1001.15598523075,67.8330618980582,8493.49162396281,525.478724041928,0,0,0,0,235.977663724376,0,0,"160605"
"323",0,12.0579189362696,0,0,0.295183345675468,0,176.982324002864,0,0,0,418.328999473408,114.523354196936,13309.1528322702,873.107547612305,0,0,0,0,84.7807126061671,0,0,"160606"
"324",0,42.8416357471078,0,0,10.0669898695778,0,928.002037300615,0,0,0,382.655790815787,12.2848616857827,21298.4815071482,76.1016998737468,0,0,0,0,357.827781285436,0,0,"160701"
"325",0,343.424029721326,0,0,306.02478860628,0,0,0,0,0,0,1024.79316835882,4416.52892360796,708.154801544818,0,0,0,0,470.813379289267,0,0,"160703"
"326",0,14.0328100386832,0,0,227.438708805421,0,307.314347105101,0,0,0,566.821855798655,23.8533218886296,2663.50354060077,482.7745343516,0,0,0,0,294.709767534118,0,0,"160704"
"327",0,156.012595826888,0,0,385.972168305534,0,1073.49815867861,0,0,0,528.863466643559,105.095237382684,2344.0576495243,173.700466673006,0,0,0,0,153.643043920258,0,0,"160705"
"328",0,19.2308696666732,0,0,0,0,0,0,0,0,940.139958397776,2320.8053170684,9432.77514016628,298.381795716184,0,0,0,0,20.691929153245,0,0,"220603"
"329",0,12.5981577672447,0,0,0,0,0,0,0,0,403.396489392675,2458.77302116525,5424.56301055543,125.508604942937,0,0,0,0,46.8950061725001,0,0,"220604"
"330",0,17.9142911486298,4.2991218145498,0,0,0,0,0,0,0,1289.18682008098,1666.17447053997,19365.2372519742,299.240756519139,0,0,0,0,196.104327431621,0,0,"220401"
"331",0,185.590150855343,0,0,0,0,0,0,0,0,52.7681633519242,849.377857454829,2045.68699620551,126.557095769851,0,0,0,0,2.00801838934422,0,0,"220912"
"332",0,23.0824858892359,0,0,0,0,0,0,0,0,0,163.536748035976,2641.4038227222,49.5458165334568,0,0,0,0,0.00459703453225302,0,0,"220103"
"333",0,1.10601554438472,3.64780196925567,0,0,0,0,0,0,1.86060730852478,146.878323603442,72.0639635586668,5554.10617475729,6.04086866974831,0,0,0,0,2.72247303261884,0,0,"220705"
"334",0,6.24309528421158,0,0,0,0,0,0,0,0,591.849702757945,2691.35043625819,9368.58952397333,400.809842513511,0,0,0,0,34.0687851249752,0,0,"220205"
"335",0,0,10.266740874642,0,0,0,0,0,0,107.35220416006,188.823382850032,3.06942311686346,1596.8943736533,25.5695254745796,0,0,0,0,0,0,0,"220704"
"336",0,16.2695074062795,9.1514308154583,0,0,0,0,0,0,0,243.380219792012,1419.35627934011,3546.81992662142,134.024114684042,0,0,0,0,0.0566032704082318,0,0,"220304"
"337",0,185.860889677599,0,0,0,0,0,0,0,1985.55749953802,1489.71485346757,484.973714509619,10656.5888221506,454.440163686872,0,0,0,0,32.3994152392873,0,0,"220913"
"338",0,42.9265588228591,0,0,0,0,0,0,0,0,129.639474465628,69.9781479549605,962.011423664866,6.3164439201355,0,0,0,0,5.55520169137162,0,0,"220902"
"339",0,4.27114939404419,0,0,0,0,0,0,0,0,243.01286500103,490.147749216706,2602.90365744787,54.8888143971562,0,0,0,0,5.17872773716226,0,0,"220302"
"340",0,10.3347195803656,0,0,0,0,0,0,0,0,1103.95971453647,8017.83467301218,17777.3750973849,1901.94824354339,0,0,0,0,213.000553281961,0,0,"220301"
"341",0,0,0,0,0,0,0,0,0,0,311.996534907329,705.822698743829,9320.14666464169,119.17242433876,0,0,0,0,1.33753197654423,0,0,"220908"
"342",0,30.8111013336148,0,0,0,0,0,0,0,0,663.701391492316,866.915413736275,2734.45091162667,98.031209856199,0,0,0,0,14.7392486154677,0,0,"220511"
"343",0,0.028647480532527,0,0,0,0,0,0,0,0,264.70244014618,779.684491422993,2367.23099589534,167.30945202522,0,0,0,0,12.2877141890858,0,0,"220305"
"344",0,42.894734815065,0.751529716595542,0,0,0,0,0,0,0,1025.09616476125,1489.51193165251,6338.10215130413,327.554848887339,0,0,0,0,54.9332238320683,0,0,"220914"
"345",0,0.00520681496709585,0.00118298700545087,0,0,0,0,0,0,0,401.623853146903,771.432774729884,3793.02455425878,194.422552600619,0,0,0,0,50.1990673291145,0,0,"220505"
"346",0,64.2605441786495,29.4555583000183,0,0,0,0,0,0,0,771.475163907828,1496.403558687,10076.0891818605,463.580515654699,0,0,0,0,125.990507526429,0,0,"220904"
"347",0,20.9680653274125,0,0,0,0,0,0,0,0,237.836428794887,2065.7048610743,4296.5270001879,253.563741723106,0,0,0,0,64.4753150228224,0,0,"220402"
"348",0,344.158867864337,0.386639982461929,0,0,0,0,0,0,0,1429.7396107601,7629.06274206775,100214.077875085,1278.08446071203,0,0,0,0,4.1031072891783,0,0,"220909"
"349",0,303.105142736343,39.0962833477824,0,0,0,0,0,0,0,895.424446847542,2489.44104879738,75233.8634341777,311.622878676588,0,0,0,0,188.419396125013,0,0,"220910"
"350",0,5.94051194563508,0,0,0,0,0,0,0,0,469.484102187073,1861.89751795431,4648.8126344718,330.614181250625,0,0,0,0,77.9278650196648,0,0,"220303"
"351",0,555.56652618085,9.41842580027878,0,0,0,0,0,0,0,2596.40469901421,5213.14756043108,216271.003353314,803.116635495611,0,0,0,0,45.9025863382958,0,0,"220901"
"352",0,1.3583911601454,0,0,0,0,0,0,0,0,142.330917762733,1868.16047663571,11046.727399864,372.840717056766,0,0,0,0,0,0,0,"220903"
"353",0,1687.18788951365,27.5881974474178,0,0,0,0,0,0.00523496279492974,0,251.319577868242,4630.55635598679,27715.3990604697,897.386827430804,0,0,0,0,92.2472708972164,0,0,"220501"
"354",0,27.9612704802159,0,0,0,0,0,0,0,0,203.664192018845,742.816341732048,1806.43546394458,78.8218422444771,0,0,0,0,5.79004986249129,0,0,"220507"
