"cases","week","year","id","country","pop"
3,42,2018,"EC09","ECU",4340119.59855972
1,42,2019,"EC09","ECU",4340119.59855972
2,43,2018,"EC09","ECU",4340119.59855972
1,43,2022,"EC09","ECU",4340119.59855972
1,44,2018,"EC09","ECU",4340119.59855972
1,45,2018,"EC09","ECU",4340119.59855972
1,45,2022,"EC09","ECU",4340119.59855972
1,47,2018,"EC09","ECU",4340119.59855972
5,48,2021,"EC09","ECU",4340119.59855972
2,49,2018,"EC09","ECU",4340119.59855972
2,49,2021,"EC09","ECU",4340119.59855972
1,49,2022,"EC09","ECU",4340119.59855972
2,50,2020,"EC09","ECU",4340119.59855972
2,51,2020,"EC09","ECU",4340119.59855972
2,1,2014,"EC09","ECU",4340119.59855972
1,1,2015,"EC09","ECU",4340119.59855972
3,1,2017,"EC09","ECU",4340119.59855972
12,1,2020,"EC09","ECU",4340119.59855972
42,1,2021,"EC09","ECU",4340119.59855972
22,1,2022,"EC09","ECU",4340119.59855972
16,1,2023,"EC09","ECU",4340119.59855972
3,2,2014,"EC09","ECU",4340119.59855972
3,2,2015,"EC09","ECU",4340119.59855972
4,2,2017,"EC09","ECU",4340119.59855972
1,2,2019,"EC09","ECU",4340119.59855972
25,2,2020,"EC09","ECU",4340119.59855972
64,2,2021,"EC09","ECU",4340119.59855972
9,2,2022,"EC09","ECU",4340119.59855972
16,2,2023,"EC09","ECU",4340119.59855972
6,3,2014,"EC09","ECU",4340119.59855972
7,3,2015,"EC09","ECU",4340119.59855972
12,3,2017,"EC09","ECU",4340119.59855972
1,3,2019,"EC09","ECU",4340119.59855972
12,3,2020,"EC09","ECU",4340119.59855972
76,3,2021,"EC09","ECU",4340119.59855972
7,3,2022,"EC09","ECU",4340119.59855972
34,3,2023,"EC09","ECU",4340119.59855972
9,4,2014,"EC09","ECU",4340119.59855972
5,4,2015,"EC09","ECU",4340119.59855972
9,4,2017,"EC09","ECU",4340119.59855972
13,4,2020,"EC09","ECU",4340119.59855972
81,4,2021,"EC09","ECU",4340119.59855972
5,4,2022,"EC09","ECU",4340119.59855972
62,4,2023,"EC09","ECU",4340119.59855972
7,5,2014,"EC09","ECU",4340119.59855972
6,5,2015,"EC09","ECU",4340119.59855972
1,5,2016,"EC09","ECU",4340119.59855972
15,5,2017,"EC09","ECU",4340119.59855972
11,5,2020,"EC09","ECU",4340119.59855972
77,5,2021,"EC09","ECU",4340119.59855972
11,5,2022,"EC09","ECU",4340119.59855972
47,5,2023,"EC09","ECU",4340119.59855972
12,6,2014,"EC09","ECU",4340119.59855972
5,6,2015,"EC09","ECU",4340119.59855972
21,6,2017,"EC09","ECU",4340119.59855972
1,6,2018,"EC09","ECU",4340119.59855972
2,6,2019,"EC09","ECU",4340119.59855972
15,6,2020,"EC09","ECU",4340119.59855972
73,6,2021,"EC09","ECU",4340119.59855972
12,6,2022,"EC09","ECU",4340119.59855972
62,6,2023,"EC09","ECU",4340119.59855972
6,7,2014,"EC09","ECU",4340119.59855972
6,7,2015,"EC09","ECU",4340119.59855972
3,7,2016,"EC09","ECU",4340119.59855972
30,7,2017,"EC09","ECU",4340119.59855972
3,7,2019,"EC09","ECU",4340119.59855972
16,7,2020,"EC09","ECU",4340119.59855972
88,7,2021,"EC09","ECU",4340119.59855972
12,7,2022,"EC09","ECU",4340119.59855972
62,7,2023,"EC09","ECU",4340119.59855972
12,8,2014,"EC09","ECU",4340119.59855972
10,8,2015,"EC09","ECU",4340119.59855972
7,8,2016,"EC09","ECU",4340119.59855972
43,8,2017,"EC09","ECU",4340119.59855972
5,8,2018,"EC09","ECU",4340119.59855972
1,8,2019,"EC09","ECU",4340119.59855972
43,8,2020,"EC09","ECU",4340119.59855972
102,8,2021,"EC09","ECU",4340119.59855972
18,8,2022,"EC09","ECU",4340119.59855972
70,8,2023,"EC09","ECU",4340119.59855972
15,9,2014,"EC09","ECU",4340119.59855972
12,9,2015,"EC09","ECU",4340119.59855972
1,9,2016,"EC09","ECU",4340119.59855972
25,9,2017,"EC09","ECU",4340119.59855972
18,9,2018,"EC09","ECU",4340119.59855972
2,9,2019,"EC09","ECU",4340119.59855972
50,9,2020,"EC09","ECU",4340119.59855972
74,9,2021,"EC09","ECU",4340119.59855972
31,9,2022,"EC09","ECU",4340119.59855972
70,9,2023,"EC09","ECU",4340119.59855972
11,10,2014,"EC09","ECU",4340119.59855972
19,10,2015,"EC09","ECU",4340119.59855972
1,10,2016,"EC09","ECU",4340119.59855972
29,10,2017,"EC09","ECU",4340119.59855972
7,10,2019,"EC09","ECU",4340119.59855972
82,10,2020,"EC09","ECU",4340119.59855972
145,10,2021,"EC09","ECU",4340119.59855972
19,10,2022,"EC09","ECU",4340119.59855972
49,10,2023,"EC09","ECU",4340119.59855972
17,11,2014,"EC09","ECU",4340119.59855972
69,11,2015,"EC09","ECU",4340119.59855972
1,11,2016,"EC09","ECU",4340119.59855972
11,11,2017,"EC09","ECU",4340119.59855972
1,11,2019,"EC09","ECU",4340119.59855972
70,11,2020,"EC09","ECU",4340119.59855972
103,11,2021,"EC09","ECU",4340119.59855972
32,11,2022,"EC09","ECU",4340119.59855972
54,11,2023,"EC09","ECU",4340119.59855972
26,12,2014,"EC09","ECU",4340119.59855972
32,12,2015,"EC09","ECU",4340119.59855972
5,12,2016,"EC09","ECU",4340119.59855972
9,12,2017,"EC09","ECU",4340119.59855972
3,12,2019,"EC09","ECU",4340119.59855972
43,12,2020,"EC09","ECU",4340119.59855972
99,12,2021,"EC09","ECU",4340119.59855972
16,12,2022,"EC09","ECU",4340119.59855972
38,12,2023,"EC09","ECU",4340119.59855972
46,13,2014,"EC09","ECU",4340119.59855972
21,13,2015,"EC09","ECU",4340119.59855972
2,13,2016,"EC09","ECU",4340119.59855972
15,13,2017,"EC09","ECU",4340119.59855972
3,13,2018,"EC09","ECU",4340119.59855972
3,13,2019,"EC09","ECU",4340119.59855972
27,13,2020,"EC09","ECU",4340119.59855972
68,13,2021,"EC09","ECU",4340119.59855972
25,13,2022,"EC09","ECU",4340119.59855972
42,13,2023,"EC09","ECU",4340119.59855972
34,14,2014,"EC09","ECU",4340119.59855972
22,14,2015,"EC09","ECU",4340119.59855972
3,14,2016,"EC09","ECU",4340119.59855972
34,14,2017,"EC09","ECU",4340119.59855972
2,14,2019,"EC09","ECU",4340119.59855972
1,14,2020,"EC09","ECU",4340119.59855972
96,14,2021,"EC09","ECU",4340119.59855972
12,14,2022,"EC09","ECU",4340119.59855972
30,14,2023,"EC09","ECU",4340119.59855972
41,15,2014,"EC09","ECU",4340119.59855972
21,15,2015,"EC09","ECU",4340119.59855972
3,15,2016,"EC09","ECU",4340119.59855972
29,15,2017,"EC09","ECU",4340119.59855972
8,15,2019,"EC09","ECU",4340119.59855972
3,15,2020,"EC09","ECU",4340119.59855972
62,15,2021,"EC09","ECU",4340119.59855972
13,15,2022,"EC09","ECU",4340119.59855972
17,15,2023,"EC09","ECU",4340119.59855972
13,16,2014,"EC09","ECU",4340119.59855972
34,16,2015,"EC09","ECU",4340119.59855972
16,16,2017,"EC09","ECU",4340119.59855972
1,16,2018,"EC09","ECU",4340119.59855972
5,16,2019,"EC09","ECU",4340119.59855972
2,16,2020,"EC09","ECU",4340119.59855972
45,16,2021,"EC09","ECU",4340119.59855972
14,16,2022,"EC09","ECU",4340119.59855972
21,16,2023,"EC09","ECU",4340119.59855972
14,17,2014,"EC09","ECU",4340119.59855972
28,17,2015,"EC09","ECU",4340119.59855972
1,17,2016,"EC09","ECU",4340119.59855972
10,17,2017,"EC09","ECU",4340119.59855972
9,17,2019,"EC09","ECU",4340119.59855972
3,17,2020,"EC09","ECU",4340119.59855972
43,17,2021,"EC09","ECU",4340119.59855972
12,17,2022,"EC09","ECU",4340119.59855972
16,17,2023,"EC09","ECU",4340119.59855972
6,18,2014,"EC09","ECU",4340119.59855972
33,18,2015,"EC09","ECU",4340119.59855972
4,18,2016,"EC09","ECU",4340119.59855972
14,18,2017,"EC09","ECU",4340119.59855972
2,18,2019,"EC09","ECU",4340119.59855972
2,18,2020,"EC09","ECU",4340119.59855972
56,18,2021,"EC09","ECU",4340119.59855972
16,18,2022,"EC09","ECU",4340119.59855972
16,18,2023,"EC09","ECU",4340119.59855972
14,19,2014,"EC09","ECU",4340119.59855972
24,19,2015,"EC09","ECU",4340119.59855972
3,19,2016,"EC09","ECU",4340119.59855972
11,19,2017,"EC09","ECU",4340119.59855972
4,19,2019,"EC09","ECU",4340119.59855972
4,19,2020,"EC09","ECU",4340119.59855972
50,19,2021,"EC09","ECU",4340119.59855972
6,19,2022,"EC09","ECU",4340119.59855972
23,19,2023,"EC09","ECU",4340119.59855972
5,20,2014,"EC09","ECU",4340119.59855972
29,20,2015,"EC09","ECU",4340119.59855972
5,20,2016,"EC09","ECU",4340119.59855972
31,20,2017,"EC09","ECU",4340119.59855972
1,20,2018,"EC09","ECU",4340119.59855972
10,20,2019,"EC09","ECU",4340119.59855972
46,20,2021,"EC09","ECU",4340119.59855972
7,20,2022,"EC09","ECU",4340119.59855972
15,20,2023,"EC09","ECU",4340119.59855972
1,21,2014,"EC09","ECU",4340119.59855972
28,21,2015,"EC09","ECU",4340119.59855972
7,21,2017,"EC09","ECU",4340119.59855972
8,21,2019,"EC09","ECU",4340119.59855972
4,21,2020,"EC09","ECU",4340119.59855972
45,21,2021,"EC09","ECU",4340119.59855972
11,21,2022,"EC09","ECU",4340119.59855972
21,21,2023,"EC09","ECU",4340119.59855972
2,22,2014,"EC09","ECU",4340119.59855972
22,22,2015,"EC09","ECU",4340119.59855972
2,22,2016,"EC09","ECU",4340119.59855972
7,22,2017,"EC09","ECU",4340119.59855972
3,22,2019,"EC09","ECU",4340119.59855972
16,22,2020,"EC09","ECU",4340119.59855972
35,22,2021,"EC09","ECU",4340119.59855972
8,22,2022,"EC09","ECU",4340119.59855972
27,22,2023,"EC09","ECU",4340119.59855972
2,23,2014,"EC09","ECU",4340119.59855972
27,23,2015,"EC09","ECU",4340119.59855972
2,23,2016,"EC09","ECU",4340119.59855972
9,23,2017,"EC09","ECU",4340119.59855972
4,23,2019,"EC09","ECU",4340119.59855972
13,23,2020,"EC09","ECU",4340119.59855972
32,23,2021,"EC09","ECU",4340119.59855972
9,23,2022,"EC09","ECU",4340119.59855972
11,23,2023,"EC09","ECU",4340119.59855972
6,24,2014,"EC09","ECU",4340119.59855972
31,24,2015,"EC09","ECU",4340119.59855972
1,24,2016,"EC09","ECU",4340119.59855972
5,24,2017,"EC09","ECU",4340119.59855972
8,24,2019,"EC09","ECU",4340119.59855972
12,24,2020,"EC09","ECU",4340119.59855972
27,24,2021,"EC09","ECU",4340119.59855972
4,24,2022,"EC09","ECU",4340119.59855972
18,24,2023,"EC09","ECU",4340119.59855972
6,25,2014,"EC09","ECU",4340119.59855972
25,25,2015,"EC09","ECU",4340119.59855972
1,25,2016,"EC09","ECU",4340119.59855972
6,25,2017,"EC09","ECU",4340119.59855972
5,25,2019,"EC09","ECU",4340119.59855972
27,25,2020,"EC09","ECU",4340119.59855972
21,25,2021,"EC09","ECU",4340119.59855972
4,25,2022,"EC09","ECU",4340119.59855972
13,25,2023,"EC09","ECU",4340119.59855972
1,26,2014,"EC09","ECU",4340119.59855972
23,26,2015,"EC09","ECU",4340119.59855972
1,26,2017,"EC09","ECU",4340119.59855972
7,26,2019,"EC09","ECU",4340119.59855972
14,26,2020,"EC09","ECU",4340119.59855972
8,26,2021,"EC09","ECU",4340119.59855972
4,26,2022,"EC09","ECU",4340119.59855972
15,26,2023,"EC09","ECU",4340119.59855972
22,27,2015,"EC09","ECU",4340119.59855972
4,27,2017,"EC09","ECU",4340119.59855972
9,27,2019,"EC09","ECU",4340119.59855972
16,27,2020,"EC09","ECU",4340119.59855972
23,27,2021,"EC09","ECU",4340119.59855972
8,27,2022,"EC09","ECU",4340119.59855972
19,27,2023,"EC09","ECU",4340119.59855972
32,28,2015,"EC09","ECU",4340119.59855972
1,28,2016,"EC09","ECU",4340119.59855972
1,28,2017,"EC09","ECU",4340119.59855972
6,28,2019,"EC09","ECU",4340119.59855972
12,28,2020,"EC09","ECU",4340119.59855972
19,28,2021,"EC09","ECU",4340119.59855972
5,28,2022,"EC09","ECU",4340119.59855972
23,28,2023,"EC09","ECU",4340119.59855972
27,29,2015,"EC09","ECU",4340119.59855972
2,29,2017,"EC09","ECU",4340119.59855972
7,29,2019,"EC09","ECU",4340119.59855972
17,29,2020,"EC09","ECU",4340119.59855972
16,29,2021,"EC09","ECU",4340119.59855972
8,29,2022,"EC09","ECU",4340119.59855972
17,29,2023,"EC09","ECU",4340119.59855972
2,30,2014,"EC09","ECU",4340119.59855972
34,30,2015,"EC09","ECU",4340119.59855972
8,30,2019,"EC09","ECU",4340119.59855972
7,30,2020,"EC09","ECU",4340119.59855972
15,30,2021,"EC09","ECU",4340119.59855972
2,30,2022,"EC09","ECU",4340119.59855972
9,30,2023,"EC09","ECU",4340119.59855972
2,31,2014,"EC09","ECU",4340119.59855972
17,31,2015,"EC09","ECU",4340119.59855972
6,31,2019,"EC09","ECU",4340119.59855972
10,31,2020,"EC09","ECU",4340119.59855972
8,31,2021,"EC09","ECU",4340119.59855972
6,31,2022,"EC09","ECU",4340119.59855972
9,31,2023,"EC09","ECU",4340119.59855972
1,32,2014,"EC09","ECU",4340119.59855972
9,32,2015,"EC09","ECU",4340119.59855972
1,32,2017,"EC09","ECU",4340119.59855972
2,32,2019,"EC09","ECU",4340119.59855972
17,32,2020,"EC09","ECU",4340119.59855972
10,32,2021,"EC09","ECU",4340119.59855972
4,32,2022,"EC09","ECU",4340119.59855972
24,32,2023,"EC09","ECU",4340119.59855972
1,33,2014,"EC09","ECU",4340119.59855972
5,33,2015,"EC09","ECU",4340119.59855972
1,33,2016,"EC09","ECU",4340119.59855972
4,33,2017,"EC09","ECU",4340119.59855972
2,33,2019,"EC09","ECU",4340119.59855972
16,33,2020,"EC09","ECU",4340119.59855972
6,33,2021,"EC09","ECU",4340119.59855972
8,33,2022,"EC09","ECU",4340119.59855972
21,33,2023,"EC09","ECU",4340119.59855972
2,34,2014,"EC09","ECU",4340119.59855972
1,34,2019,"EC09","ECU",4340119.59855972
19,34,2020,"EC09","ECU",4340119.59855972
4,34,2021,"EC09","ECU",4340119.59855972
3,34,2022,"EC09","ECU",4340119.59855972
1,35,2014,"EC09","ECU",4340119.59855972
4,35,2015,"EC09","ECU",4340119.59855972
1,35,2016,"EC09","ECU",4340119.59855972
1,35,2017,"EC09","ECU",4340119.59855972
1,35,2019,"EC09","ECU",4340119.59855972
26,35,2020,"EC09","ECU",4340119.59855972
7,35,2021,"EC09","ECU",4340119.59855972
3,35,2022,"EC09","ECU",4340119.59855972
1,36,2014,"EC09","ECU",4340119.59855972
1,36,2019,"EC09","ECU",4340119.59855972
23,36,2020,"EC09","ECU",4340119.59855972
4,36,2021,"EC09","ECU",4340119.59855972
3,36,2022,"EC09","ECU",4340119.59855972
1,37,2015,"EC09","ECU",4340119.59855972
2,37,2019,"EC09","ECU",4340119.59855972
8,37,2020,"EC09","ECU",4340119.59855972
2,37,2021,"EC09","ECU",4340119.59855972
3,37,2022,"EC09","ECU",4340119.59855972
1,38,2014,"EC09","ECU",4340119.59855972
2,38,2016,"EC09","ECU",4340119.59855972
2,38,2017,"EC09","ECU",4340119.59855972
1,38,2018,"EC09","ECU",4340119.59855972
2,38,2019,"EC09","ECU",4340119.59855972
10,38,2020,"EC09","ECU",4340119.59855972
7,38,2021,"EC09","ECU",4340119.59855972
1,38,2022,"EC09","ECU",4340119.59855972
1,39,2016,"EC09","ECU",4340119.59855972
1,39,2017,"EC09","ECU",4340119.59855972
2,39,2019,"EC09","ECU",4340119.59855972
21,39,2020,"EC09","ECU",4340119.59855972
7,39,2021,"EC09","ECU",4340119.59855972
1,39,2022,"EC09","ECU",4340119.59855972
1,40,2014,"EC09","ECU",4340119.59855972
1,40,2015,"EC09","ECU",4340119.59855972
1,40,2017,"EC09","ECU",4340119.59855972
1,40,2018,"EC09","ECU",4340119.59855972
2,40,2019,"EC09","ECU",4340119.59855972
19,40,2020,"EC09","ECU",4340119.59855972
2,40,2021,"EC09","ECU",4340119.59855972
1,40,2022,"EC09","ECU",4340119.59855972
1,41,2014,"EC09","ECU",4340119.59855972
3,41,2015,"EC09","ECU",4340119.59855972
2,41,2016,"EC09","ECU",4340119.59855972
1,41,2017,"EC09","ECU",4340119.59855972
2,41,2019,"EC09","ECU",4340119.59855972
15,41,2020,"EC09","ECU",4340119.59855972
4,41,2021,"EC09","ECU",4340119.59855972
2,41,2022,"EC09","ECU",4340119.59855972
1,42,2014,"EC09","ECU",4340119.59855972
2,42,2016,"EC09","ECU",4340119.59855972
3,42,2019,"EC09","ECU",4340119.59855972
28,42,2020,"EC09","ECU",4340119.59855972
4,42,2021,"EC09","ECU",4340119.59855972
4,42,2022,"EC09","ECU",4340119.59855972
5,43,2014,"EC09","ECU",4340119.59855972
1,43,2017,"EC09","ECU",4340119.59855972
1,43,2019,"EC09","ECU",4340119.59855972
26,43,2020,"EC09","ECU",4340119.59855972
4,43,2021,"EC09","ECU",4340119.59855972
4,43,2022,"EC09","ECU",4340119.59855972
1,44,2014,"EC09","ECU",4340119.59855972
1,44,2015,"EC09","ECU",4340119.59855972
1,44,2019,"EC09","ECU",4340119.59855972
32,44,2020,"EC09","ECU",4340119.59855972
6,44,2022,"EC09","ECU",4340119.59855972
1,45,2015,"EC09","ECU",4340119.59855972
1,45,2016,"EC09","ECU",4340119.59855972
1,45,2018,"EC09","ECU",4340119.59855972
33,45,2020,"EC09","ECU",4340119.59855972
12,45,2021,"EC09","ECU",4340119.59855972
6,45,2022,"EC09","ECU",4340119.59855972
1,46,2017,"EC09","ECU",4340119.59855972
5,46,2019,"EC09","ECU",4340119.59855972
19,46,2020,"EC09","ECU",4340119.59855972
5,46,2021,"EC09","ECU",4340119.59855972
1,46,2022,"EC09","ECU",4340119.59855972
1,47,2014,"EC09","ECU",4340119.59855972
2,47,2019,"EC09","ECU",4340119.59855972
25,47,2020,"EC09","ECU",4340119.59855972
11,47,2021,"EC09","ECU",4340119.59855972
7,47,2022,"EC09","ECU",4340119.59855972
1,48,2018,"EC09","ECU",4340119.59855972
3,48,2019,"EC09","ECU",4340119.59855972
39,48,2020,"EC09","ECU",4340119.59855972
3,48,2021,"EC09","ECU",4340119.59855972
4,48,2022,"EC09","ECU",4340119.59855972
2,49,2014,"EC09","ECU",4340119.59855972
1,49,2016,"EC09","ECU",4340119.59855972
1,49,2019,"EC09","ECU",4340119.59855972
18,49,2020,"EC09","ECU",4340119.59855972
15,49,2021,"EC09","ECU",4340119.59855972
4,49,2022,"EC09","ECU",4340119.59855972
3,50,2014,"EC09","ECU",4340119.59855972
2,50,2016,"EC09","ECU",4340119.59855972
1,50,2019,"EC09","ECU",4340119.59855972
13,50,2020,"EC09","ECU",4340119.59855972
26,50,2021,"EC09","ECU",4340119.59855972
5,50,2022,"EC09","ECU",4340119.59855972
1,51,2014,"EC09","ECU",4340119.59855972
2,51,2019,"EC09","ECU",4340119.59855972
32,51,2020,"EC09","ECU",4340119.59855972
18,51,2021,"EC09","ECU",4340119.59855972
6,51,2022,"EC09","ECU",4340119.59855972
3,52,2014,"EC09","ECU",4340119.59855972
1,52,2016,"EC09","ECU",4340119.59855972
3,52,2019,"EC09","ECU",4340119.59855972
63,52,2020,"EC09","ECU",4340119.59855972
24,52,2021,"EC09","ECU",4340119.59855972
11,52,2022,"EC09","ECU",4340119.59855972
1,53,2014,"EC09","ECU",4340119.59855972
61,53,2020,"EC09","ECU",4340119.59855972
6,53,2021,"EC09","ECU",4340119.59855972
9,1,2021,"EC02","ECU",200925.82504166
4,2,2021,"EC02","ECU",200925.82504166
3,4,2021,"EC02","ECU",200925.82504166
2,5,2021,"EC02","ECU",200925.82504166
3,6,2021,"EC02","ECU",200925.82504166
4,7,2021,"EC02","ECU",200925.82504166
10,8,2021,"EC02","ECU",200925.82504166
1,9,2014,"EC02","ECU",200925.82504166
1,9,2021,"EC02","ECU",200925.82504166
1,10,2014,"EC02","ECU",200925.82504166
1,10,2021,"EC02","ECU",200925.82504166
2,11,2021,"EC02","ECU",200925.82504166
9,12,2014,"EC02","ECU",200925.82504166
1,12,2021,"EC02","ECU",200925.82504166
1,13,2014,"EC02","ECU",200925.82504166
4,13,2021,"EC02","ECU",200925.82504166
3,15,2014,"EC02","ECU",200925.82504166
1,15,2021,"EC02","ECU",200925.82504166
1,16,2021,"EC02","ECU",200925.82504166
1,17,2014,"EC02","ECU",200925.82504166
1,17,2015,"EC02","ECU",200925.82504166
3,18,2014,"EC02","ECU",200925.82504166
2,18,2021,"EC02","ECU",200925.82504166
2,19,2014,"EC02","ECU",200925.82504166
3,19,2021,"EC02","ECU",200925.82504166
1,20,2014,"EC02","ECU",200925.82504166
1,20,2023,"EC02","ECU",200925.82504166
2,21,2015,"EC02","ECU",200925.82504166
6,22,2021,"EC02","ECU",200925.82504166
1,23,2014,"EC02","ECU",200925.82504166
1,23,2015,"EC02","ECU",200925.82504166
3,23,2021,"EC02","ECU",200925.82504166
1,24,2014,"EC02","ECU",200925.82504166
1,24,2021,"EC02","ECU",200925.82504166
1,26,2019,"EC02","ECU",200925.82504166
1,26,2020,"EC02","ECU",200925.82504166
2,29,2014,"EC02","ECU",200925.82504166
1,29,2020,"EC02","ECU",200925.82504166
1,30,2021,"EC02","ECU",200925.82504166
1,34,2020,"EC02","ECU",200925.82504166
2,35,2020,"EC02","ECU",200925.82504166
1,35,2021,"EC02","ECU",200925.82504166
3,36,2014,"EC02","ECU",200925.82504166
2,36,2020,"EC02","ECU",200925.82504166
2,36,2021,"EC02","ECU",200925.82504166
2,39,2020,"EC02","ECU",200925.82504166
2,41,2020,"EC02","ECU",200925.82504166
2,42,2020,"EC02","ECU",200925.82504166
3,43,2020,"EC02","ECU",200925.82504166
1,44,2021,"EC02","ECU",200925.82504166
2,45,2021,"EC02","ECU",200925.82504166
2,46,2020,"EC02","ECU",200925.82504166
3,47,2020,"EC02","ECU",200925.82504166
1,47,2021,"EC02","ECU",200925.82504166
1,48,2020,"EC02","ECU",200925.82504166
5,49,2020,"EC02","ECU",200925.82504166
4,50,2020,"EC02","ECU",200925.82504166
4,51,2020,"EC02","ECU",200925.82504166
6,52,2020,"EC02","ECU",200925.82504166
5,53,2020,"EC02","ECU",200925.82504166
2,1,2015,"EC13","ECU",1594995.37838731
5,1,2016,"EC13","ECU",1594995.37838731
4,1,2021,"EC13","ECU",1594995.37838731
3,1,2022,"EC13","ECU",1594995.37838731
1,1,2023,"EC13","ECU",1594995.37838731
2,2,2014,"EC13","ECU",1594995.37838731
2,2,2015,"EC13","ECU",1594995.37838731
3,2,2016,"EC13","ECU",1594995.37838731
2,2,2017,"EC13","ECU",1594995.37838731
1,2,2020,"EC13","ECU",1594995.37838731
2,2,2021,"EC13","ECU",1594995.37838731
5,2,2022,"EC13","ECU",1594995.37838731
3,2,2023,"EC13","ECU",1594995.37838731
1,3,2014,"EC13","ECU",1594995.37838731
3,3,2015,"EC13","ECU",1594995.37838731
2,3,2016,"EC13","ECU",1594995.37838731
3,3,2017,"EC13","ECU",1594995.37838731
2,3,2020,"EC13","ECU",1594995.37838731
3,3,2021,"EC13","ECU",1594995.37838731
1,3,2022,"EC13","ECU",1594995.37838731
3,3,2023,"EC13","ECU",1594995.37838731
5,4,2014,"EC13","ECU",1594995.37838731
2,4,2015,"EC13","ECU",1594995.37838731
15,4,2016,"EC13","ECU",1594995.37838731
1,4,2019,"EC13","ECU",1594995.37838731
3,4,2020,"EC13","ECU",1594995.37838731
3,4,2021,"EC13","ECU",1594995.37838731
2,4,2022,"EC13","ECU",1594995.37838731
3,4,2023,"EC13","ECU",1594995.37838731
1,5,2014,"EC13","ECU",1594995.37838731
2,5,2015,"EC13","ECU",1594995.37838731
2,5,2016,"EC13","ECU",1594995.37838731
2,5,2017,"EC13","ECU",1594995.37838731
1,5,2018,"EC13","ECU",1594995.37838731
1,5,2019,"EC13","ECU",1594995.37838731
2,5,2020,"EC13","ECU",1594995.37838731
2,5,2021,"EC13","ECU",1594995.37838731
5,5,2022,"EC13","ECU",1594995.37838731
5,5,2023,"EC13","ECU",1594995.37838731
2,6,2014,"EC13","ECU",1594995.37838731
1,6,2015,"EC13","ECU",1594995.37838731
10,6,2016,"EC13","ECU",1594995.37838731
3,6,2017,"EC13","ECU",1594995.37838731
2,6,2019,"EC13","ECU",1594995.37838731
1,6,2020,"EC13","ECU",1594995.37838731
2,6,2021,"EC13","ECU",1594995.37838731
1,6,2022,"EC13","ECU",1594995.37838731
9,6,2023,"EC13","ECU",1594995.37838731
1,7,2014,"EC13","ECU",1594995.37838731
4,7,2015,"EC13","ECU",1594995.37838731
14,7,2016,"EC13","ECU",1594995.37838731
2,7,2017,"EC13","ECU",1594995.37838731
3,7,2020,"EC13","ECU",1594995.37838731
3,7,2021,"EC13","ECU",1594995.37838731
2,7,2022,"EC13","ECU",1594995.37838731
5,7,2023,"EC13","ECU",1594995.37838731
1,8,2014,"EC13","ECU",1594995.37838731
2,8,2015,"EC13","ECU",1594995.37838731
11,8,2016,"EC13","ECU",1594995.37838731
5,8,2017,"EC13","ECU",1594995.37838731
2,8,2019,"EC13","ECU",1594995.37838731
2,8,2020,"EC13","ECU",1594995.37838731
2,8,2021,"EC13","ECU",1594995.37838731
4,8,2022,"EC13","ECU",1594995.37838731
10,8,2023,"EC13","ECU",1594995.37838731
1,9,2014,"EC13","ECU",1594995.37838731
3,9,2015,"EC13","ECU",1594995.37838731
8,9,2016,"EC13","ECU",1594995.37838731
2,9,2017,"EC13","ECU",1594995.37838731
1,9,2018,"EC13","ECU",1594995.37838731
1,9,2019,"EC13","ECU",1594995.37838731
2,9,2020,"EC13","ECU",1594995.37838731
6,9,2022,"EC13","ECU",1594995.37838731
2,9,2023,"EC13","ECU",1594995.37838731
2,10,2014,"EC13","ECU",1594995.37838731
11,10,2015,"EC13","ECU",1594995.37838731
7,10,2016,"EC13","ECU",1594995.37838731
2,10,2017,"EC13","ECU",1594995.37838731
1,10,2018,"EC13","ECU",1594995.37838731
4,10,2020,"EC13","ECU",1594995.37838731
9,10,2022,"EC13","ECU",1594995.37838731
1,10,2023,"EC13","ECU",1594995.37838731
2,11,2014,"EC13","ECU",1594995.37838731
7,11,2015,"EC13","ECU",1594995.37838731
5,11,2016,"EC13","ECU",1594995.37838731
1,11,2018,"EC13","ECU",1594995.37838731
3,11,2020,"EC13","ECU",1594995.37838731
9,11,2022,"EC13","ECU",1594995.37838731
7,11,2023,"EC13","ECU",1594995.37838731
2,12,2014,"EC13","ECU",1594995.37838731
11,12,2015,"EC13","ECU",1594995.37838731
8,12,2016,"EC13","ECU",1594995.37838731
2,12,2017,"EC13","ECU",1594995.37838731
1,12,2019,"EC13","ECU",1594995.37838731
6,12,2020,"EC13","ECU",1594995.37838731
14,12,2022,"EC13","ECU",1594995.37838731
1,12,2023,"EC13","ECU",1594995.37838731
1,13,2014,"EC13","ECU",1594995.37838731
4,13,2015,"EC13","ECU",1594995.37838731
8,13,2016,"EC13","ECU",1594995.37838731
4,13,2017,"EC13","ECU",1594995.37838731
2,13,2018,"EC13","ECU",1594995.37838731
1,13,2019,"EC13","ECU",1594995.37838731
1,13,2020,"EC13","ECU",1594995.37838731
1,13,2021,"EC13","ECU",1594995.37838731
7,13,2022,"EC13","ECU",1594995.37838731
5,13,2023,"EC13","ECU",1594995.37838731
4,14,2014,"EC13","ECU",1594995.37838731
6,14,2015,"EC13","ECU",1594995.37838731
5,14,2016,"EC13","ECU",1594995.37838731
4,14,2017,"EC13","ECU",1594995.37838731
3,14,2020,"EC13","ECU",1594995.37838731
3,14,2022,"EC13","ECU",1594995.37838731
